                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9663,                 6.3584,                 2.0634,                0.69229,                0.45343,                0.48157,                0.25196,                 1.4503,                 5.9412,                 1.7676,             0.00047565,             0.00047565,             0.00047565
                      2,                 1.7501,                 3.9682,                 1.6395,                0.77632,                0.66667,                0.61066,                0.42716,                 1.6325,                 4.5907,                 1.4366,             0.00094256,             0.00094256,             0.00094256
                      3,                 1.9289,                 2.6531,                 1.5042,                0.90892,                0.65517,                 0.7429,                0.45772,                 2.2765,                 1.8057,                 1.3327,                 0.0014,                 0.0014,                 0.0014
                      4,                 1.7638,                 1.8461,                 1.3667,                 0.8711,                0.73972,                0.79662,                0.49216,                 1.6795,                 1.2843,                 1.1782,              0.0013866,              0.0013866,              0.0013866
                      5,                 1.5756,                 1.4749,                 1.2731,                0.79316,                 0.7842,                0.83177,                0.50834,                 2.0293,                 1.3679,                 1.2337,              0.0013866,              0.0013866,              0.0013866
                      6,                 1.4292,                 1.1987,                 1.2078,                0.84393,                 0.8182,                0.83879,                0.54094,                 1.5781,                 1.4538,                 1.1914,              0.0013724,              0.0013724,              0.0013724
                      7,                 1.5135,                 1.1425,                 1.2289,                0.96638,                0.79396,                0.84826,                0.63269,                 1.4108,                0.90749,                 1.0561,              0.0013583,              0.0013583,              0.0013583
                      8,                 1.2906,                 1.0126,                 1.1353,                0.98815,                0.72707,                0.86626,                0.60861,                 1.3423,                0.99956,                 1.0896,              0.0013441,              0.0013441,              0.0013441
                      9,                 1.2428,                0.89578,                 1.1135,                0.97724,                0.83862,                 0.8754,                0.65624,                 1.2273,                0.84848,                  1.015,                0.00133,                0.00133,                0.00133
                     10,                 1.1837,                0.82973,                 1.0902,                0.98324,                0.83994,                0.88862,                0.65337,                 1.2764,                0.70738,                0.99043,              0.0013158,              0.0013158,              0.0013158
                     11,                 1.1048,                0.78978,                 1.0122,                0.93492,                0.83402,                 0.8755,                0.62258,                 1.2468,                0.82182,                0.99373,              0.0013017,              0.0013017,              0.0013017
                     12,                 1.0522,                0.71551,                 1.0039,                0.97636,                 0.8423,                0.87854,                0.64849,                 1.3443,                0.78796,                0.99854,              0.0012875,              0.0012875,              0.0012875
                     13,                 1.0429,                0.69756,                 1.0067,                0.98183,                0.84113,                0.86931,                  0.639,                 1.2422,                0.85425,                 1.0155,              0.0012734,              0.0012734,              0.0012734
                     14,                0.99408,                0.64602,                0.98254,                0.97376,                0.84046,                0.86899,                0.66311,                 1.1982,                0.93027,                0.98734,              0.0012592,              0.0012592,              0.0012592
                     15,                 1.0266,                0.66248,                0.96268,                0.97284,                0.86345,                0.89064,                 0.6781,                 1.1115,                0.60323,                0.93436,              0.0012451,              0.0012451,              0.0012451
                     16,                0.96308,                0.64693,                0.96547,                0.97719,                0.84966,                 0.8759,                0.69015,                 1.1248,                0.65424,                0.95989,              0.0012309,              0.0012309,              0.0012309
                     17,                 0.9332,                 0.5979,                0.97507,                0.98335,                0.84396,                0.89149,                0.70209,                0.98995,                0.72089,                0.93837,              0.0012168,              0.0012168,              0.0012168
                     18,                0.91473,                 0.5665,                0.93595,                0.99336,                0.83846,                0.88041,                0.71701,                 1.0977,                0.61703,                0.93995,              0.0012026,              0.0012026,              0.0012026
                     19,                 0.9473,                 0.5929,                0.93823,                0.97978,                0.86394,                 0.8997,                 0.6637,                 1.0782,                0.67836,                0.94333,              0.0011885,              0.0011885,              0.0011885
                     20,                0.88538,                0.56835,                0.90204,                0.98782,                0.84122,                0.87675,                0.72461,                 1.1604,                0.64652,                0.95876,              0.0011744,              0.0011744,              0.0011744
                     21,                0.87195,                0.54557,                0.91961,                0.96108,                0.86713,                0.93101,                0.71234,                 1.1321,                0.77606,                0.95525,              0.0011602,              0.0011602,              0.0011602
                     22,                0.87415,                0.54739,                0.90926,                0.98489,                0.84076,                0.92677,                0.70125,                 1.1197,                0.59831,                 0.9565,              0.0011461,              0.0011461,              0.0011461
                     23,                0.89186,                0.56087,                0.91294,                0.96848,                0.92552,                0.95996,                0.73876,                 1.0791,                0.60959,                0.93285,              0.0011319,              0.0011319,              0.0011319
                     24,                0.82075,                0.52097,                0.89587,                 0.9817,                0.84723,                0.96909,                0.75307,                0.99234,                0.59691,                0.92648,              0.0011178,              0.0011178,              0.0011178
                     25,                0.84942,                0.52958,                0.91525,                0.93895,                0.87238,                0.94605,                 0.7353,                 1.0376,                0.54122,                0.91056,              0.0011036,              0.0011036,              0.0011036
