                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.58424,                 0.4202,                0.92288,                0.96142,                0.97217,                0.97971,                0.79975,                0.65621,                 0.4146,                0.98331,             0.00049529,             0.00049529,             0.00049529
                     36,                0.58456,                0.41812,                0.92419,                0.95508,                0.97124,                0.97904,                0.79525,                0.65763,                0.40702,                0.98822,               0.000467,               0.000467,               0.000467
                     37,                 0.5685,                 0.4103,                0.92048,                0.96186,                0.97014,                0.98123,                0.80933,                0.62851,                0.39678,                0.98341,              0.0004387,              0.0004387,              0.0004387
                     38,                0.55917,                0.40043,                0.91274,                0.96033,                0.97185,                 0.9825,                0.80562,                0.63891,                0.40659,                0.98594,             0.00041041,             0.00041041,             0.00041041
                     39,                0.56425,                0.40576,                 0.9188,                0.96615,                0.96874,                0.98217,                0.79655,                0.66668,                0.40834,                0.99816,             0.00038211,             0.00038211,             0.00038211
                     40,                0.55719,                0.39516,                0.91486,                0.96652,                0.96978,                0.98031,                 0.8082,                0.64222,                0.39507,                 0.9893,             0.00035382,             0.00035382,             0.00035382
                     41,                0.54659,                0.39361,                0.90919,                0.96638,                0.96525,                0.98032,                0.80804,                0.65329,                0.40137,                0.98642,             0.00032553,             0.00032553,             0.00032553
                     42,                0.54889,                0.38875,                0.91459,                0.97098,                0.96176,                0.98113,                0.81045,                0.62647,                0.37684,                0.98052,             0.00029723,             0.00029723,             0.00029723
                     43,                0.53903,                0.38146,                0.90554,                0.96969,                0.96862,                0.98135,                0.81452,                0.62984,                0.39482,                0.97492,             0.00026894,             0.00026894,             0.00026894
                     44,                0.54419,                0.38392,                0.90717,                0.96728,                0.96838,                0.98302,                0.80669,                 0.6335,                 0.3879,                0.97652,             0.00024064,             0.00024064,             0.00024064
                     45,                0.52524,                0.36989,                0.89992,                0.97255,                0.97022,                0.98203,                0.82077,                 0.5925,                 0.3677,                0.96569,             0.00021235,             0.00021235,             0.00021235
                     46,                0.44611,                0.30997,                0.83338,                0.97178,                0.96606,                 0.9828,                0.81148,                 0.6364,                0.39229,                0.97914,             0.00018406,             0.00018406,             0.00018406
                     47,                0.42706,                0.29834,                0.82859,                0.96988,                0.97316,                0.98256,                0.81665,                0.61158,                0.38368,                0.96994,             0.00015576,             0.00015576,             0.00015576
                     48,                0.42743,                0.29492,                0.82814,                0.97126,                0.97315,                0.98301,                0.82012,                0.60144,                0.38471,                0.96443,             0.00012747,             0.00012747,             0.00012747
                     49,                 0.4255,                0.29104,                0.83242,                0.97348,                0.97428,                0.98385,                0.82438,                 0.5994,                0.36894,                 0.9625,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     50,                0.41018,                0.28461,                0.82602,                0.97436,                 0.9756,                0.98398,                0.82206,                0.60416,                0.37225,                0.96484,             7.0878e-05,             7.0878e-05,             7.0878e-05
