                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9383,                 6.4724,                  2.043,                0.73158,                0.44268,                0.47509,                 0.1775,                  1.953,                 4.2668,                 2.0194,             0.00047565,             0.00047565,             0.00047565
                      2,                 1.7343,                 4.0856,                 1.5332,                0.85266,                0.66667,                0.65904,                0.29489,                 1.5851,                  4.008,                 1.3978,              0.0009457,              0.0009457,              0.0009457
                      3,                    1.9,                 2.7265,                 1.4285,                0.98857,                0.66667,                0.71141,                0.43697,                 2.0732,                 1.4332,                 1.3541,              0.0014095,              0.0014095,              0.0014095
                      4,                 1.6777,                 1.8753,                 1.3023,                0.66876,                0.82285,                0.79536,                0.50267,                 1.9286,                  1.063,                 1.1916,              0.0014007,              0.0014007,              0.0014007
                      5,                 1.5012,                 1.4442,                 1.2169,                0.86543,                0.82115,                0.82585,                0.47039,                 1.8236,                 1.0197,                  1.167,              0.0014007,              0.0014007,              0.0014007
                      6,                 1.3597,                   1.18,                 1.1105,                0.97687,                0.78247,                0.84726,                0.57508,                 1.6353,                 1.0924,                 1.0756,              0.0013913,              0.0013913,              0.0013913
                      7,                 1.3643,                 1.0671,                 1.1242,                0.97071,                0.83816,                0.84915,                0.52487,                 1.6935,                0.86395,                 1.0732,              0.0013818,              0.0013818,              0.0013818
                      8,                 1.2398,                0.93791,                 1.0934,                0.90987,                0.83879,                0.85676,                0.59637,                 1.4021,                0.87564,                  1.045,              0.0013724,              0.0013724,              0.0013724
                      9,                  1.248,                 0.8827,                 1.0752,                0.98463,                0.83618,                0.86806,                0.57668,                 1.3891,                0.82288,                  1.024,               0.001363,               0.001363,               0.001363
                     10,                 1.2298,                 0.8429,                 1.0472,                0.96139,                 0.8238,                0.85367,                0.56119,                 1.5058,                0.82972,                 1.0517,              0.0013535,              0.0013535,              0.0013535
                     11,                 1.1092,                0.80788,                 1.0074,                0.97847,                0.83678,                0.85525,                0.58567,                 1.4037,                 0.8028,                 1.0271,              0.0013441,              0.0013441,              0.0013441
                     12,                  1.102,                0.74374,                0.99861,                0.98763,                0.83724,                0.86133,                0.61319,                 1.3769,                0.76533,                 1.0203,              0.0013347,              0.0013347,              0.0013347
                     13,                 1.0374,                0.69485,                0.97787,                0.95267,                 0.8448,                0.86773,                0.60977,                 1.3002,                0.77569,                 1.0496,              0.0013253,              0.0013253,              0.0013253
                     14,                 1.0303,                0.66938,                 0.9658,                0.98949,                 0.8425,                0.86674,                0.65482,                 1.1454,                 0.6571,                0.98985,              0.0013158,              0.0013158,              0.0013158
                     15,                0.96465,                0.62982,                0.92906,                0.98727,                0.84276,                0.88151,                0.60776,                 1.4088,                0.70677,                 0.9889,              0.0013064,              0.0013064,              0.0013064
                     16,                 1.0006,                0.63053,                0.94206,                0.92373,                0.86483,                 0.9228,                0.66145,                  1.277,                0.65986,                 1.0065,               0.001297,               0.001297,               0.001297
                     17,                0.99859,                0.60678,                0.93129,                 0.9718,                0.85314,                0.89223,                0.65818,                 1.3183,                0.75258,                 1.0065,              0.0012875,              0.0012875,              0.0012875
                     18,                0.91995,                0.57457,                 0.9211,                0.96416,                0.94062,                 0.9533,                0.66013,                 1.1718,                0.66626,                0.96899,              0.0012781,              0.0012781,              0.0012781
                     19,                0.88159,                0.57436,                 0.9099,                0.95995,                 0.9418,                0.94923,                0.67856,                 1.1007,                0.57479,                0.94852,              0.0012687,              0.0012687,              0.0012687
