                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7854,                 5.8625,                 4.1101,                0.70035,                0.03354,                0.03127,                0.01001,                 3.3956,                 3.9976,                 3.5448,              0.0033157,              0.0033157,              0.0033157
                      2,                 2.8316,                 4.0038,                   3.21,                0.51314,                0.37377,                  0.349,                0.13249,                 2.5885,                 2.9193,                 2.6672,              0.0065942,              0.0065942,              0.0065942
                      3,                 2.3234,                 2.8507,                 2.6813,                0.59104,                0.38688,                0.34932,                0.19891,                 2.1704,                  5.148,                 2.3697,              0.0098177,              0.0098177,              0.0098177
                      4,                 2.0221,                 2.2533,                  2.374,                0.80503,                0.48249,                0.51624,                0.28161,                 2.0236,                 2.3681,                 2.2574,              0.0097525,              0.0097525,              0.0097525
                      5,                 1.8214,                 1.9106,                 2.1699,                0.51624,                0.58097,                0.54194,                0.24067,                 1.9958,                 2.1021,                  2.187,              0.0097525,              0.0097525,              0.0097525
                      6,                 1.6992,                 1.7001,                 2.0445,                0.73593,                0.63556,                0.69706,                0.40552,                 1.7068,                 1.5995,                 1.9079,                0.00967,                0.00967,                0.00967
                      7,                 1.6293,                 1.5824,                 1.9914,                0.70775,                0.63136,                0.70721,                0.42725,                   1.67,                 1.5471,                 1.9267,              0.0095875,              0.0095875,              0.0095875
                      8,                  1.542,                 1.4608,                 1.8999,                0.75251,                0.64169,                  0.679,                0.37845,                 1.7704,                 1.4658,                 1.9748,               0.009505,               0.009505,               0.009505
                      9,                 1.5018,                  1.381,                 1.8576,                0.80673,                0.62709,                0.72058,                0.41631,                 1.5962,                 1.5698,                 1.8284,              0.0094225,              0.0094225,              0.0094225
                     10,                 1.4527,                 1.3043,                 1.8143,                 0.7979,                0.65862,                0.71093,                 0.4387,                 1.5995,                 1.5218,                 1.8356,                0.00934,                0.00934,                0.00934
                     11,                 1.4052,                 1.2349,                 1.7659,                0.73716,                0.69176,                0.73737,                0.42237,                 1.6091,                 1.3779,                 1.8331,              0.0092575,              0.0092575,              0.0092575
                     12,                  1.382,                 1.2004,                 1.7433,                0.76631,                0.68941,                0.70883,                 0.3521,                 1.7651,                 1.3514,                 1.9909,               0.009175,               0.009175,               0.009175
                     13,                  1.338,                 1.1355,                 1.7012,                0.80163,                0.71751,                0.73685,                0.36639,                 1.7715,                 1.3646,                 2.0174,              0.0090925,              0.0090925,              0.0090925
                     14,                 1.3382,                 1.1293,                 1.6991,                 0.8415,                0.66914,                0.74132,                0.43986,                 1.6015,                 1.4339,                 1.8143,                0.00901,                0.00901,                0.00901
                     15,                 1.2967,                 1.0672,                 1.6543,                0.74101,                0.72931,                0.76521,                0.47283,                 1.4683,                 1.2306,                 1.7146,              0.0089275,              0.0089275,              0.0089275
                     16,                 1.2731,                 1.0422,                 1.6349,                0.78546,                0.73086,                0.75998,                0.47357,                 1.5008,                 1.2042,                 1.7669,               0.008845,               0.008845,               0.008845
                     17,                 1.2578,                 1.0214,                 1.6169,                0.79492,                0.75616,                0.77832,                0.46082,                 1.5254,                 1.0681,                 1.8244,              0.0087625,              0.0087625,              0.0087625
                     18,                 1.2389,                0.99962,                 1.6008,                0.79063,                0.77264,                 0.7958,                0.49326,                 1.4907,                 1.1066,                 1.7493,                0.00868,                0.00868,                0.00868
                     19,                 1.2294,                 0.9794,                 1.5875,                0.83465,                0.73831,                0.78625,                0.48205,                 1.5011,                 1.1145,                  1.805,              0.0085975,              0.0085975,              0.0085975
                     20,                 1.2154,                0.95178,                 1.5838,                0.77671,                0.81948,                0.79967,                 0.4686,                 1.5094,                 1.0694,                 1.7522,               0.008515,               0.008515,               0.008515
                     21,                  1.199,                 0.9423,                 1.5616,                0.79279,                0.78741,                0.84892,                0.50433,                 1.5074,                0.98627,                 1.8008,              0.0084325,              0.0084325,              0.0084325
                     22,                 1.1726,                0.91368,                 1.5373,                0.75291,                0.72783,                0.76526,                0.49308,                  1.401,                 1.2689,                 1.6723,                0.00835,                0.00835,                0.00835
                     23,                 1.1782,                0.91633,                 1.5496,                0.78185,                0.74461,                0.77554,                0.47583,                  1.483,                 1.1868,                 1.7525,              0.0082675,              0.0082675,              0.0082675
                     24,                 1.1585,                0.88075,                 1.5321,                0.77767,                0.80746,                0.82969,                0.50877,                 1.3987,                0.93761,                 1.7051,               0.008185,               0.008185,               0.008185
                     25,                 1.1515,                0.87037,                 1.5276,                0.79213,                0.77482,                0.80628,                0.48024,                 1.4998,                 1.0556,                 1.7815,              0.0081025,              0.0081025,              0.0081025
                     26,                 1.1352,                0.85688,                 1.5095,                0.84011,                0.77249,                0.83209,                0.52326,                 1.4408,                0.99362,                 1.7133,                0.00802,                0.00802,                0.00802
                     27,                  1.108,                0.82101,                 1.4836,                0.75554,                0.74909,                0.76415,                0.47987,                 1.4425,                 1.1451,                 1.7387,              0.0079375,              0.0079375,              0.0079375
                     28,                 1.1055,                0.82356,                 1.4869,                0.81315,                0.76897,                0.79816,                0.50146,                 1.4441,                 1.0517,                 1.7178,               0.007855,               0.007855,               0.007855
                     29,                 1.1096,                0.83124,                 1.4893,                 0.7818,                0.80589,                0.81489,                0.50802,                 1.4347,                0.99409,                 1.6697,              0.0077725,              0.0077725,              0.0077725
                     30,                 1.0991,                 0.8081,                 1.4835,                 0.8066,                0.81889,                0.83175,                0.52125,                 1.4637,                  0.961,                 1.7241,                0.00769,                0.00769,                0.00769
                     31,                 1.0769,                0.80252,                 1.4645,                0.78673,                0.80845,                0.80356,                0.48969,                 1.4742,                0.99097,                 1.7531,              0.0076075,              0.0076075,              0.0076075
                     32,                 1.0872,                 0.7943,                  1.468,                0.84606,                 0.8127,                0.85357,                 0.5098,                 1.4781,                0.91488,                  1.743,               0.007525,               0.007525,               0.007525
                     33,                 1.0832,                 0.7861,                 1.4733,                0.78781,                0.79209,                0.81967,                0.52604,                 1.4097,                0.98842,                 1.7062,              0.0074425,              0.0074425,              0.0074425
