                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7499,                 3.4898,                 3.4489,                      0,                      0,                      0,                      0,                  3.682,                 4.7073,                 4.3707,             0.00032932,             0.00032932,             0.00032932
                      2,                 1.6245,                 1.6238,                 2.1375,                0.52257,                0.52296,                0.52874,                 0.2904,                 1.3163,                 1.0543,                 1.9279,             0.00065718,             0.00065718,             0.00065718
                      3,                  1.353,                 1.1633,                 1.7914,                0.63852,                0.63594,                0.67266,                0.40141,                 0.9552,                0.80383,                 1.4231,             0.00097955,             0.00097955,             0.00097955
                      4,                 1.2339,                0.93823,                 1.6326,                 0.9098,                0.88183,                0.93743,                0.62228,                0.89363,                0.64056,                 1.3488,             0.00097525,             0.00097525,             0.00097525
                      5,                 1.2026,                0.87928,                 1.5569,                0.91795,                0.92076,                 0.9534,                0.62835,                0.92686,                0.70424,                 1.3322,             0.00097525,             0.00097525,             0.00097525
                      6,                 1.1356,                0.80185,                 1.4818,                0.92119,                0.92768,                0.95601,                0.67001,                0.80016,                0.51773,                 1.2474,               0.000967,               0.000967,               0.000967
                      7,                 1.0829,                0.73829,                 1.4234,                 0.9068,                0.96048,                 0.9688,                0.66811,                0.88785,                0.57136,                  1.333,             0.00095875,             0.00095875,             0.00095875
                      8,                 1.0743,                0.72425,                 1.4236,                0.91039,                0.94098,                0.96139,                0.65888,                0.82431,                0.72619,                 1.2551,              0.0009505,              0.0009505,              0.0009505
                      9,                 1.0636,                0.73928,                 1.4154,                0.92509,                0.97268,                0.96926,                 0.7339,                0.75678,                0.46693,                 1.2144,             0.00094225,             0.00094225,             0.00094225
                     10,                 1.0079,                0.66526,                 1.3577,                0.90445,                 0.9345,                  0.964,                0.71659,                0.76784,                0.54125,                 1.2152,               0.000934,               0.000934,               0.000934
                     11,                 1.0055,                0.65994,                 1.3506,                0.94388,                0.97278,                0.97363,                0.73242,                0.73922,                0.44193,                 1.1965,             0.00092575,             0.00092575,             0.00092575
                     12,                0.98855,                0.65179,                 1.3372,                0.93546,                0.96526,                0.97125,                0.72099,                0.77446,                0.48259,                  1.218,              0.0009175,              0.0009175,              0.0009175
                     13,                0.98781,                0.63284,                 1.3259,                0.93739,                0.98246,                0.97232,                0.73841,                0.70447,                0.42548,                 1.1684,             0.00090925,             0.00090925,             0.00090925
                     14,                0.96883,                0.62701,                 1.3125,                0.94232,                0.95944,                0.97682,                0.74119,                 0.7128,                0.41514,                 1.1523,               0.000901,               0.000901,               0.000901
                     15,                 0.9608,                0.61449,                 1.3096,                 0.9449,                0.97838,                 0.9771,                0.75486,                0.71157,                0.40319,                 1.1723,             0.00089275,             0.00089275,             0.00089275
                     16,                0.94278,                0.60861,                 1.2939,                0.93146,                0.95972,                0.97173,                0.74677,                0.72479,                0.42864,                 1.1931,              0.0008845,              0.0008845,              0.0008845
                     17,                0.94669,                 0.6027,                 1.2978,                0.93817,                 0.9805,                0.97435,                0.76401,                0.71079,                0.40709,                  1.164,             0.00087625,             0.00087625,             0.00087625
                     18,                0.92408,                0.59068,                 1.2771,                0.94568,                0.97774,                0.97588,                0.74728,                0.70208,                0.42103,                 1.1556,               0.000868,               0.000868,               0.000868
                     19,                0.92215,                0.58152,                 1.2776,                0.93529,                 0.9794,                0.97525,                0.77448,                0.69726,                0.39966,                 1.1653,             0.00085975,             0.00085975,             0.00085975
                     20,                 0.9011,                0.56164,                 1.2609,                0.95562,                0.97332,                0.97814,                0.74911,                0.72308,                0.38944,                 1.1619,              0.0008515,              0.0008515,              0.0008515
                     21,                 0.8959,                0.56417,                 1.2537,                0.94761,                0.97223,                0.97355,                 0.7767,                0.66617,                0.37413,                 1.1251,             0.00084325,             0.00084325,             0.00084325
                     22,                0.89468,                0.56208,                 1.2546,                0.93506,                0.97829,                0.97146,                0.75786,                0.73127,                0.40785,                 1.1759,               0.000835,               0.000835,               0.000835
                     23,                 0.8791,                0.54551,                 1.2444,                0.94892,                0.97687,                0.97683,                0.77803,                0.73413,                0.39416,                 1.1766,             0.00082675,             0.00082675,             0.00082675
                     24,                0.86914,                0.54236,                 1.2375,                0.94473,                 0.9719,                0.97606,                0.76079,                0.70751,                 0.4083,                 1.1536,              0.0008185,              0.0008185,              0.0008185
                     25,                0.87023,                0.53772,                 1.2309,                0.94059,                 0.9848,                0.97619,                0.77291,                0.72385,                 0.3907,                 1.1682,             0.00081025,             0.00081025,             0.00081025
                     26,                0.86907,                0.53249,                 1.2283,                0.94956,                0.97558,                0.97691,                0.77963,                0.72857,                0.39395,                 1.1621,               0.000802,               0.000802,               0.000802
                     27,                0.85732,                 0.5268,                 1.2268,                0.94743,                0.98118,                0.97464,                0.77188,                0.71974,                0.39625,                  1.158,             0.00079375,             0.00079375,             0.00079375
