                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0934,                 6.2209,                 4.1194,                0.65704,                0.22682,                0.20687,                 0.0716,                 2.5105,                  4.418,                 3.7269,              0.0033201,              0.0033201,              0.0033201
                      2,                 2.5936,                 4.5165,                 3.4192,                0.42857,                0.43939,                 0.4498,                0.22874,                 2.0711,                 3.1045,                 2.8777,              0.0065985,              0.0065985,              0.0065985
                      3,                 2.2372,                 3.3474,                 2.9807,                0.67532,                0.50954,                0.55146,                0.25321,                 2.0057,                 2.2857,                 2.8069,              0.0098219,              0.0098219,              0.0098219
                      4,                 1.9683,                 2.6084,                 2.7144,                0.64836,                0.57852,                0.59078,                0.33606,                 1.7809,                 1.9516,                 2.5654,              0.0097525,              0.0097525,              0.0097525
                      5,                 1.8081,                 2.2296,                  2.547,                0.66325,                0.62487,                0.64065,                0.39146,                 1.7101,                 1.8658,                 2.4717,              0.0097525,              0.0097525,              0.0097525
                      6,                 1.6991,                 2.0203,                 2.4292,                0.65025,                0.56926,                0.60911,                0.34881,                 1.7699,                 2.0092,                 2.5088,                0.00967,                0.00967,                0.00967
                      7,                 1.6266,                 1.8787,                 2.3593,                0.68524,                0.67096,                 0.6965,                0.42162,                 1.6503,                 1.6836,                 2.4244,              0.0095875,              0.0095875,              0.0095875
                      8,                  1.563,                 1.7382,                 2.2785,                0.77119,                0.64316,                0.72057,                0.40953,                 1.6516,                 1.6531,                 2.4576,               0.009505,               0.009505,               0.009505
                      9,                 1.4959,                 1.6287,                 2.2096,                0.65903,                0.67959,                0.71878,                 0.4519,                  1.596,                 1.7186,                 2.3748,              0.0094225,              0.0094225,              0.0094225
                     10,                 1.4636,                 1.5436,                 2.1517,                 0.7289,                0.67134,                0.71314,                0.45003,                 1.4797,                 1.6427,                 2.2564,                0.00934,                0.00934,                0.00934
                     11,                 1.4088,                 1.4592,                 2.1038,                0.75413,                0.74105,                 0.7738,                0.47551,                 1.5433,                 1.3948,                 2.3447,              0.0092575,              0.0092575,              0.0092575
                     12,                 1.3862,                 1.3768,                  2.067,                0.78307,                0.71436,                0.77024,                0.46252,                 1.5226,                 1.4109,                 2.2893,               0.009175,               0.009175,               0.009175
                     13,                 1.3516,                 1.3423,                 2.0394,                0.77455,                0.70222,                 0.7683,                0.47267,                 1.4451,                 1.3989,                 2.2121,              0.0090925,              0.0090925,              0.0090925
                     14,                 1.3461,                 1.3197,                 2.0283,                0.79887,                0.74496,                0.78505,                 0.4788,                 1.4729,                 1.2344,                 2.3051,                0.00901,                0.00901,                0.00901
                     15,                 1.3238,                 1.2718,                 1.9979,                0.72105,                0.74687,                0.75624,                0.45421,                 1.5037,                  1.437,                 2.2784,              0.0089275,              0.0089275,              0.0089275
                     16,                  1.283,                 1.2266,                 1.9516,                0.80395,                 0.7398,                0.77659,                0.47813,                 1.4798,                 1.2821,                 2.2965,               0.008845,               0.008845,               0.008845
                     17,                 1.2827,                 1.2176,                 1.9541,                0.81685,                0.73454,                0.79414,                0.47092,                 1.4862,                 1.2525,                 2.3415,              0.0087625,              0.0087625,              0.0087625
                     18,                 1.2616,                 1.1545,                 1.9237,                0.84342,                0.77433,                 0.8415,                0.50852,                 1.4499,                 1.1022,                 2.2968,                0.00868,                0.00868,                0.00868
                     19,                 1.2277,                 1.1228,                 1.8923,                0.81525,                0.79732,                0.82823,                0.50291,                 1.4419,                 1.1126,                 2.2372,              0.0085975,              0.0085975,              0.0085975
                     20,                 1.2268,                 1.1126,                 1.8767,                0.78263,                0.74627,                0.78766,                0.48483,                 1.4756,                 1.2902,                 2.2403,               0.008515,               0.008515,               0.008515
                     21,                  1.202,                 1.0662,                 1.8583,                0.85483,                0.75304,                0.82549,                0.51945,                 1.3656,                 1.0874,                 2.1612,              0.0084325,              0.0084325,              0.0084325
                     22,                 1.1793,                 1.0357,                  1.831,                0.79134,                0.75436,                 0.8169,                0.51264,                 1.4346,                 1.1613,                 2.2973,                0.00835,                0.00835,                0.00835
                     23,                 1.1798,                 1.0168,                 1.8262,                0.82777,                0.78862,                0.82318,                0.49266,                 1.4151,                  1.114,                 2.2513,              0.0082675,              0.0082675,              0.0082675
                     24,                 1.1583,                 1.0085,                 1.8069,                  0.831,                0.81179,                0.84883,                0.52827,                 1.4073,                 1.0502,                 2.2588,               0.008185,               0.008185,               0.008185
                     25,                  1.161,                0.99398,                 1.8096,                0.78179,                0.78764,                 0.7941,                0.50547,                 1.4164,                 1.1592,                 2.2305,              0.0081025,              0.0081025,              0.0081025
                     26,                 1.1365,                0.96715,                 1.7806,                0.80811,                0.80519,                0.82789,                0.51663,                 1.4152,                 1.1457,                 2.1978,                0.00802,                0.00802,                0.00802
                     27,                 1.1335,                0.96759,                 1.7714,                 0.8236,                0.78192,                0.82943,                0.52524,                 1.3567,                 1.0668,                 2.2036,              0.0079375,              0.0079375,              0.0079375
                     28,                 1.1079,                0.93564,                 1.7486,                 0.8251,                0.79611,                0.83491,                0.51499,                 1.3939,                 1.0894,                 2.2787,               0.007855,               0.007855,               0.007855
                     29,                 1.1224,                0.94615,                 1.7551,                0.86155,                0.77936,                0.85663,                0.52956,                 1.3807,                  1.011,                 2.2253,              0.0077725,              0.0077725,              0.0077725
                     30,                 1.1018,                 0.9192,                 1.7378,                0.83886,                0.75791,                 0.8395,                0.53536,                 1.3447,                 1.1184,                 2.1849,                0.00769,                0.00769,                0.00769
                     31,                  1.093,                  0.906,                 1.7283,                 0.8829,                0.83329,                0.89206,                 0.5696,                 1.3713,                0.90213,                 2.2089,              0.0076075,              0.0076075,              0.0076075
                     32,                 1.0841,                0.89541,                 1.7161,                 0.8745,                0.79471,                 0.8683,                0.53906,                 1.3862,                0.99683,                 2.2843,               0.007525,               0.007525,               0.007525
                     33,                  1.076,                0.88039,                 1.7068,                0.83258,                0.76843,                0.82532,                0.49483,                  1.416,                 1.0874,                 2.2567,              0.0074425,              0.0074425,              0.0074425
                     34,                 1.0717,                0.87506,                 1.6987,                0.82383,                0.79555,                0.84378,                0.54236,                  1.373,                 1.0351,                  2.175,                0.00736,                0.00736,                0.00736
                     35,                 1.0668,                0.87436,                 1.7025,                0.80722,                0.78938,                0.85312,                0.52294,                 1.4338,                 1.0991,                 2.2774,              0.0072775,              0.0072775,              0.0072775
                     36,                 1.0494,                 0.8491,                 1.6797,                0.83189,                0.81411,                0.86586,                 0.5559,                 1.3441,                0.98032,                 2.2134,               0.007195,               0.007195,               0.007195
                     37,                  1.051,                0.84879,                 1.6794,                0.79442,                0.82223,                0.84829,                0.54669,                 1.3698,                  1.021,                  2.202,              0.0071125,              0.0071125,              0.0071125
                     38,                 1.0374,                0.83136,                 1.6599,                0.84521,                0.81549,                0.85011,                0.55136,                 1.3257,                0.94494,                 2.1627,                0.00703,                0.00703,                0.00703
                     39,                 1.0468,                0.83494,                 1.6735,                0.81434,                0.81086,                0.82604,                0.52681,                 1.4076,                 1.0857,                 2.3563,              0.0069475,              0.0069475,              0.0069475
                     40,                 1.0171,                0.79869,                 1.6427,                 0.8355,                0.80199,                0.85108,                0.54586,                 1.3359,                0.98503,                 2.2039,               0.006865,               0.006865,               0.006865
                     41,                 1.0123,                 0.7946,                  1.633,                  0.811,                0.80388,                0.82276,                0.52866,                 1.3677,                 1.1351,                 2.2477,              0.0067825,              0.0067825,              0.0067825
                     42,                 1.0255,                0.80605,                  1.648,                0.80873,                0.84907,                0.85018,                0.53736,                 1.3852,                0.97933,                 2.2786,                 0.0067,                 0.0067,                 0.0067
                     43,                 1.0027,                0.78658,                 1.6258,                0.81186,                0.84895,                 0.8558,                0.54319,                 1.3908,                0.93584,                 2.2737,              0.0066175,              0.0066175,              0.0066175
                     44,                 1.0145,                0.78954,                 1.6364,                0.82783,                0.82036,                0.84201,                0.53665,                 1.3677,                 1.0104,                 2.2607,               0.006535,               0.006535,               0.006535
                     45,                0.99177,                0.77314,                 1.6102,                0.84804,                 0.8151,                0.85332,                0.54532,                 1.3745,                0.98347,                 2.2838,              0.0064525,              0.0064525,              0.0064525
                     46,                0.99209,                0.77271,                 1.6085,                0.81973,                 0.8419,                0.85771,                0.55835,                  1.337,                  1.019,                  2.224,                0.00637,                0.00637,                0.00637
                     47,                0.98939,                0.77167,                  1.613,                0.85025,                 0.8543,                0.87329,                0.56823,                 1.3531,                0.94813,                  2.242,              0.0062875,              0.0062875,              0.0062875
                     48,                0.98107,                0.75276,                  1.594,                0.85761,                0.84971,                0.88231,                0.55934,                 1.3632,                0.88217,                 2.2566,               0.006205,               0.006205,               0.006205
                     49,                0.97715,                0.74632,                 1.5958,                0.84426,                0.84397,                0.85751,                 0.5454,                  1.342,                0.93851,                  2.225,              0.0061225,              0.0061225,              0.0061225
                     50,                0.96973,                0.74646,                 1.5868,                0.85974,                0.78776,                0.84349,                0.54929,                 1.3087,                 1.0017,                 2.2148,                0.00604,                0.00604,                0.00604
                     51,                0.95905,                  0.737,                 1.5759,                0.85004,                0.81957,                0.87504,                0.55073,                 1.3771,                0.97807,                 2.3184,              0.0059575,              0.0059575,              0.0059575
                     52,                0.96265,                0.73474,                 1.5781,                0.80238,                0.81884,                0.83553,                0.54766,                   1.33,                 1.0431,                 2.1813,               0.005875,               0.005875,               0.005875
                     53,                0.94196,                0.71533,                 1.5629,                0.84678,                0.80026,                0.84452,                0.55379,                  1.311,                  1.061,                 2.2235,              0.0057925,              0.0057925,              0.0057925
                     54,                0.95568,                0.72723,                  1.572,                0.82854,                0.81121,                0.84478,                0.54508,                 1.3369,                 1.0429,                 2.2189,                0.00571,                0.00571,                0.00571
                     55,                0.95088,                0.73112,                 1.5675,                0.85842,                0.82583,                0.86075,                0.55717,                 1.3037,                0.93695,                 2.1579,              0.0056275,              0.0056275,              0.0056275
                     56,                0.93368,                 0.7035,                 1.5486,                0.84019,                0.82458,                0.86171,                0.56168,                 1.3252,                0.93743,                  2.186,               0.005545,               0.005545,               0.005545
                     57,                0.92728,                0.69968,                 1.5404,                0.87904,                0.84588,                0.88566,                0.56664,                 1.3252,                0.85754,                  2.229,              0.0054625,              0.0054625,              0.0054625
                     58,                0.92576,                 0.7015,                 1.5344,                0.80783,                0.82311,                0.85093,                0.55494,                 1.3245,                0.97332,                 2.1959,                0.00538,                0.00538,                0.00538
                     59,                0.93588,                 0.7019,                  1.543,                0.83094,                0.81578,                0.85357,                0.56627,                 1.2718,                0.98923,                 2.1522,              0.0052975,              0.0052975,              0.0052975
                     60,                0.91338,                0.68487,                 1.5258,                0.83393,                0.83509,                0.86443,                0.55871,                 1.3296,                0.90079,                 2.2913,               0.005215,               0.005215,               0.005215
                     61,                0.92236,                0.68552,                 1.5374,                0.82844,                0.84762,                0.85691,                0.54824,                 1.3589,                0.91196,                 2.3259,              0.0051325,              0.0051325,              0.0051325
                     62,                0.90647,                0.67153,                 1.5207,                0.86211,                0.83074,                0.85473,                0.56146,                 1.2893,                0.89629,                 2.1998,                0.00505,                0.00505,                0.00505
                     63,                0.91103,                0.68148,                 1.5242,                  0.856,                0.80624,                0.84558,                0.54613,                 1.3407,                0.97607,                  2.292,              0.0049675,              0.0049675,              0.0049675
                     64,                0.91334,                0.66883,                 1.5212,                0.82337,                0.83516,                0.85672,                0.56046,                 1.2953,                  0.977,                 2.2186,               0.004885,               0.004885,               0.004885
                     65,                0.89679,                0.66491,                  1.504,                0.84299,                0.84881,                 0.8737,                0.56106,                 1.3179,                0.89074,                 2.2582,              0.0048025,              0.0048025,              0.0048025
                     66,                0.88129,                0.65424,                 1.4925,                0.83934,                0.83893,                0.85756,                0.55482,                 1.2835,                0.91491,                 2.2103,                0.00472,                0.00472,                0.00472
                     67,                0.89279,                0.66342,                 1.5016,                0.82956,                   0.82,                 0.8606,                 0.5705,                 1.3052,                 1.0054,                 2.1862,              0.0046375,              0.0046375,              0.0046375
                     68,                0.88655,                0.65504,                 1.5056,                0.85021,                0.84916,                0.86822,                0.57337,                 1.3065,                0.88519,                 2.2175,               0.004555,               0.004555,               0.004555
                     69,                0.86734,                0.63105,                 1.4727,                0.82486,                0.87434,                0.86592,                0.56176,                 1.3049,                 0.9067,                 2.2423,              0.0044725,              0.0044725,              0.0044725
                     70,                0.87173,                0.64341,                 1.4765,                0.85609,                0.82356,                0.87323,                0.57346,                 1.2984,                0.88769,                 2.2347,                0.00439,                0.00439,                0.00439
                     71,                0.87234,                0.63308,                 1.4779,                0.83559,                0.84134,                 0.8653,                0.57664,                 1.2873,                0.93095,                 2.1971,              0.0043075,              0.0043075,              0.0043075
                     72,                0.87454,                0.63785,                 1.4793,                0.84217,                0.82569,                0.85738,                0.56236,                 1.3173,                0.96513,                 2.2562,               0.004225,               0.004225,               0.004225
                     73,                0.85713,                0.62229,                 1.4685,                0.83892,                0.82339,                0.84829,                0.55435,                 1.3128,                 1.0247,                 2.2377,              0.0041425,              0.0041425,              0.0041425
                     74,                0.86019,                0.62625,                 1.4724,                0.84165,                0.84052,                0.86391,                0.57052,                 1.3164,                0.96069,                 2.2726,                0.00406,                0.00406,                0.00406
                     75,                0.85367,                0.62122,                 1.4629,                0.81145,                0.87178,                0.86352,                0.55985,                 1.3267,                0.91698,                 2.2856,              0.0039775,              0.0039775,              0.0039775
                     76,                0.84637,                0.60538,                 1.4572,                0.83477,                0.82366,                0.85235,                0.55628,                 1.3081,                 0.9632,                 2.2891,               0.003895,               0.003895,               0.003895
                     77,                0.85094,                0.61196,                 1.4624,                0.84252,                0.86309,                0.86908,                0.56889,                 1.3043,                 0.8858,                 2.2497,              0.0038125,              0.0038125,              0.0038125
                     78,                 0.8407,                0.60281,                 1.4497,                0.84294,                0.85784,                0.86819,                0.56932,                  1.308,                0.90221,                 2.2466,                0.00373,                0.00373,                0.00373
                     79,                0.84524,                 0.5954,                 1.4551,                0.86535,                0.83084,                0.87839,                 0.5808,                 1.2968,                0.91177,                 2.2553,              0.0036475,              0.0036475,              0.0036475
                     80,                0.83982,                0.60125,                 1.4479,                0.85815,                0.82282,                0.86015,                0.57046,                 1.2968,                 0.9218,                 2.2882,               0.003565,               0.003565,               0.003565
                     81,                0.82611,                0.59199,                 1.4284,                0.81787,                0.85403,                0.85756,                0.56302,                 1.3174,                0.92799,                 2.3093,              0.0034825,              0.0034825,              0.0034825
                     82,                0.85102,                 0.6095,                 1.4556,                0.83705,                0.84478,                0.85993,                0.56832,                 1.2908,                0.93687,                  2.249,                 0.0034,                 0.0034,                 0.0034
