                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1178,                 9.1642,                 2.3743,                0.80011,                0.41174,                0.51804,                0.22599,                 2.0816,                 5.7499,                 1.8101,             0.00047565,             0.00047565,             0.00047565
                      2,                 2.1352,                 5.3547,                 1.8607,                0.63314,                0.67426,                0.74661,                0.43819,                 2.0975,                 2.8905,                 1.4182,             0.00094256,             0.00094256,             0.00094256
                      3,                 1.8902,                 2.9912,                  1.626,                0.75394,                0.76736,                0.81305,                 0.5415,                 1.9033,                 1.3696,                 1.3692,                 0.0014,                 0.0014,                 0.0014
                      4,                 1.6803,                 2.0823,                  1.493,                0.86312,                0.76828,                0.79701,                0.54367,                 2.1423,                 1.5169,                 1.3087,              0.0013866,              0.0013866,              0.0013866
                      5,                 1.4866,                 1.4786,                 1.3752,                0.93034,                 0.8446,                 0.8704,                0.50416,                 1.8527,                 1.4115,                 1.2537,              0.0013866,              0.0013866,              0.0013866
                      6,                 1.3073,                 1.2089,                 1.2409,                0.93162,                0.84966,                0.87825,                0.61379,                 1.4448,                 1.0405,                 1.1207,              0.0013724,              0.0013724,              0.0013724
                      7,                 1.2715,                 1.0896,                 1.2355,                0.92907,                0.85357,                0.89203,                0.58253,                 1.4813,                0.99174,                 1.1179,              0.0013583,              0.0013583,              0.0013583
                      8,                  1.191,                0.95044,                 1.2161,                0.98893,                0.80338,                0.88622,                0.62408,                 1.5042,                0.99828,                  1.112,              0.0013441,              0.0013441,              0.0013441
                      9,                 1.2083,                0.89308,                 1.2124,                0.93732,                0.85767,                0.88945,                 0.6978,                 1.3984,                 0.9405,                 1.0395,                0.00133,                0.00133,                0.00133
                     10,                  1.164,                   0.83,                 1.1912,                 0.9836,                0.87339,                0.93186,                0.59849,                 1.5639,                0.89465,                 1.0832,              0.0013158,              0.0013158,              0.0013158
                     11,                 1.0794,                0.78621,                 1.1305,                0.98256,                 0.8777,                0.90866,                0.64825,                 1.4865,                0.89439,                 1.0404,              0.0013017,              0.0013017,              0.0013017
