                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.132,                 4.2189,                 3.8821,                      0,                      0,                      0,                      0,                 3.3587,                 4.6959,                 4.2015,             0.00032558,             0.00032558,             0.00032558
                      2,                 2.0497,                 2.1475,                 2.6671,                      0,                      0,                      0,                      0,                 3.3971,                 4.7762,                 4.2185,             0.00065348,             0.00065348,             0.00065348
                      3,                  1.572,                 1.5564,                  2.073,                0.59872,                0.36825,                0.36563,                0.20215,                 1.6828,                 1.7647,                 2.2242,             0.00097588,             0.00097588,             0.00097588
                      4,                  1.425,                 1.2582,                 1.8728,                0.53822,                0.56924,                0.56798,                0.29439,                 1.4167,                 1.4543,                 1.8434,             0.00097525,             0.00097525,             0.00097525
                      5,                 1.3438,                 1.1083,                 1.7458,                0.77317,                0.83265,                0.88006,                0.44686,                 1.2281,                0.93694,                 1.5924,             0.00097525,             0.00097525,             0.00097525
                      6,                 1.2817,                0.96581,                 1.6369,                 0.8292,                0.85475,                 0.9054,                0.57383,                0.97677,                0.74402,                 1.4258,               0.000967,               0.000967,               0.000967
                      7,                 1.1905,                0.85425,                 1.5442,                0.90457,                 0.8956,                0.93739,                0.62392,                0.95793,                0.61181,                 1.4021,             0.00095875,             0.00095875,             0.00095875
                      8,                 1.1609,                0.81442,                 1.4977,                0.90567,                0.90297,                0.94387,                0.62378,                 1.0656,                0.73934,                 1.4749,              0.0009505,              0.0009505,              0.0009505
                      9,                 1.1352,                 0.7716,                  1.474,                0.93032,                0.95599,                0.96576,                 0.6787,                0.84929,                0.54392,                 1.3038,             0.00094225,             0.00094225,             0.00094225
                     10,                 1.1133,                0.75683,                 1.4589,                0.91961,                0.94019,                 0.9587,                0.67623,                0.86015,                0.54321,                 1.3152,               0.000934,               0.000934,               0.000934
                     11,                 1.0734,                0.72387,                 1.4231,                0.93359,                0.95061,                0.95899,                0.67469,                0.82793,                0.56068,                 1.2772,             0.00092575,             0.00092575,             0.00092575
                     12,                 1.0688,                0.69818,                 1.4043,                0.94157,                0.96785,                0.97101,                 0.7262,                0.73184,                0.47901,                 1.2246,              0.0009175,              0.0009175,              0.0009175
                     13,                 1.0247,                0.67806,                 1.3713,                0.93999,                0.95765,                0.96312,                0.69573,                0.77237,                0.45947,                 1.2134,             0.00090925,             0.00090925,             0.00090925
                     14,                 1.0305,                 0.6642,                 1.3757,                0.93695,                0.96492,                0.96759,                  0.712,                0.83598,                 0.4824,                 1.2857,               0.000901,               0.000901,               0.000901
                     15,                0.99334,                0.65104,                 1.3402,                0.94989,                0.96739,                0.96994,                0.72176,                0.73538,                0.44689,                 1.2045,             0.00089275,             0.00089275,             0.00089275
                     16,                 1.0012,                0.64261,                 1.3511,                0.93764,                0.96977,                0.97275,                0.71085,                0.81697,                0.46649,                 1.2531,              0.0008845,              0.0008845,              0.0008845
                     17,                0.98754,                0.63379,                 1.3348,                 0.9309,                0.97723,                0.97216,                0.75141,                 0.7132,                 0.4122,                 1.1765,             0.00087625,             0.00087625,             0.00087625
                     18,                 0.9644,                0.61573,                 1.3171,                0.93419,                0.97082,                0.96541,                0.70937,                0.79054,                0.43221,                  1.245,               0.000868,               0.000868,               0.000868
                     19,                0.97109,                0.62005,                 1.3205,                 0.9476,                0.96149,                0.97287,                0.72412,                 0.7458,                 0.4408,                 1.1987,             0.00085975,             0.00085975,             0.00085975
                     20,                0.95071,                0.59995,                 1.3006,                0.94043,                0.96526,                0.97057,                0.72873,                0.72093,                0.41881,                 1.1745,              0.0008515,              0.0008515,              0.0008515
                     21,                0.94189,                0.58991,                 1.2962,                0.94115,                0.97956,                0.97347,                0.72331,                0.78346,                0.43761,                 1.2109,             0.00084325,             0.00084325,             0.00084325
                     22,                0.95846,                0.60076,                 1.3118,                0.94014,                0.96567,                0.97504,                0.72153,                0.81006,                0.44536,                 1.2206,               0.000835,               0.000835,               0.000835
                     23,                0.93303,                0.57799,                 1.2828,                0.94556,                  0.977,                0.97661,                0.76956,                0.73281,                0.40746,                 1.1899,             0.00082675,             0.00082675,             0.00082675
