                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2838,                 5.3691,                 4.0601,                0.59544,                0.04363,                0.01795,                0.00571,                  2.902,                 3.8649,                 3.4152,              0.0033217,              0.0033217,              0.0033217
                      2,                 2.7191,                 3.8642,                  3.258,                0.71145,                 0.2384,                0.27334,                 0.1015,                 2.2837,                 2.6004,                 2.6651,              0.0066001,              0.0066001,              0.0066001
                      3,                 2.2752,                 2.8156,                 2.6911,                 0.4121,                 0.5019,                0.43952,                0.18334,                 1.9397,                  2.277,                 2.2374,              0.0098236,              0.0098236,              0.0098236
                      4,                 1.9907,                 2.2072,                  2.355,                0.62818,                0.55261,                 0.6086,                0.27607,                  1.874,                 1.8315,                 2.0808,              0.0097525,              0.0097525,              0.0097525
                      5,                 1.8401,                  1.918,                 2.1727,                0.63236,                0.54407,                0.57148,                0.26825,                 1.8122,                 1.8182,                 2.0003,              0.0097525,              0.0097525,              0.0097525
                      6,                 1.7582,                 1.7361,                 2.0899,                0.71966,                0.71775,                0.71568,                0.36801,                  1.669,                 1.3353,                 1.8619,                0.00967,                0.00967,                0.00967
                      7,                 1.6946,                 1.6199,                 2.0231,                0.73416,                0.75647,                 0.7541,                0.40873,                 1.5596,                 1.2047,                 1.7765,              0.0095875,              0.0095875,              0.0095875
                      8,                 1.6616,                 1.5275,                 1.9766,                0.76713,                0.74044,                0.75501,                0.41159,                 1.5944,                 1.2994,                 1.7724,               0.009505,               0.009505,               0.009505
                      9,                 1.6211,                 1.4572,                 1.9325,                0.73486,                0.82391,                 0.7826,                0.42402,                  1.576,                 1.1095,                 1.7963,              0.0094225,              0.0094225,              0.0094225
                     10,                 1.5732,                 1.3749,                 1.8803,                0.74251,                 0.8212,                0.78193,                0.42803,                 1.5335,                 1.0447,                 1.7174,                0.00934,                0.00934,                0.00934
                     11,                 1.5361,                 1.3158,                 1.8349,                0.72273,                0.80685,                 0.7744,                0.43298,                 1.5084,                 1.0836,                 1.6938,              0.0092575,              0.0092575,              0.0092575
                     12,                 1.5072,                  1.268,                 1.8217,                0.76487,                0.83409,                0.79058,                0.46029,                 1.4693,                0.99275,                 1.6996,               0.009175,               0.009175,               0.009175
                     13,                 1.4927,                 1.2296,                 1.7963,                0.75388,                0.82075,                0.78866,                0.43112,                  1.528,                 1.0237,                 1.7147,              0.0090925,              0.0090925,              0.0090925
                     14,                 1.4721,                 1.2041,                 1.7807,                0.76752,                0.83816,                0.80125,                 0.4633,                 1.4461,                0.97194,                 1.6381,                0.00901,                0.00901,                0.00901
                     15,                 1.4482,                 1.1705,                 1.7473,                0.75943,                 0.8137,                0.78327,                0.43744,                 1.5018,                 1.0646,                 1.6777,              0.0089275,              0.0089275,              0.0089275
                     16,                  1.441,                 1.1601,                 1.7478,                0.77867,                0.86265,                 0.8107,                0.46828,                 1.4358,                0.93239,                 1.6024,               0.008845,               0.008845,               0.008845
                     17,                 1.4208,                  1.116,                 1.7262,                0.77524,                0.85272,                0.80388,                0.47485,                 1.4203,                0.93282,                  1.624,              0.0087625,              0.0087625,              0.0087625
                     18,                 1.4054,                 1.0953,                 1.6941,                0.74095,                0.83315,                0.78974,                0.46095,                 1.4554,                0.98325,                 1.6216,                0.00868,                0.00868,                0.00868
                     19,                 1.3916,                  1.083,                 1.6986,                 0.7612,                0.82302,                0.80817,                0.47312,                 1.4401,                 1.0105,                 1.5989,              0.0085975,              0.0085975,              0.0085975
                     20,                 1.3776,                 1.0606,                 1.6867,                0.75272,                0.83982,                0.81153,                0.48488,                 1.3989,                0.94441,                 1.5776,               0.008515,               0.008515,               0.008515
                     21,                 1.3691,                 1.0601,                 1.6767,                0.78158,                0.84527,                0.82831,                0.48125,                 1.4412,                0.93323,                 1.6268,              0.0084325,              0.0084325,              0.0084325
                     22,                 1.3579,                 1.0384,                 1.6693,                0.76729,                0.85207,                0.81524,                0.49062,                 1.4045,                0.92529,                 1.6189,                0.00835,                0.00835,                0.00835
                     23,                 1.3486,                 1.0246,                 1.6499,                0.77328,                0.87817,                0.81279,                0.47912,                 1.4148,                0.89301,                   1.57,              0.0082675,              0.0082675,              0.0082675
                     24,                 1.3217,                0.98656,                 1.6315,                0.76958,                0.82965,                0.80615,                 0.4919,                 1.3568,                  1.032,                 1.5645,               0.008185,               0.008185,               0.008185
                     25,                 1.3289,                0.98815,                 1.6397,                0.77933,                0.87056,                0.81905,                0.49544,                 1.3885,                0.90608,                 1.5685,              0.0081025,              0.0081025,              0.0081025
                     26,                 1.3027,                0.96046,                 1.6065,                 0.7683,                0.85268,                0.81151,                0.48875,                 1.3739,                 0.9339,                 1.5657,                0.00802,                0.00802,                0.00802
                     27,                 1.3056,                0.96586,                 1.6196,                0.76866,                 0.8751,                0.82053,                0.50027,                 1.3539,                0.88277,                 1.5467,              0.0079375,              0.0079375,              0.0079375
                     28,                 1.2971,                0.95187,                 1.6042,                0.79021,                0.86946,                0.82373,                0.50421,                 1.3583,                0.92431,                 1.5577,               0.007855,               0.007855,               0.007855
                     29,                 1.2951,                0.94109,                 1.6058,                0.79788,                 0.8854,                0.83173,                0.50599,                 1.3636,                0.84127,                 1.5694,              0.0077725,              0.0077725,              0.0077725
                     30,                 1.2764,                0.92201,                 1.5823,                0.79476,                0.87225,                0.82497,                0.49477,                 1.3594,                 0.8563,                  1.541,                0.00769,                0.00769,                0.00769
                     31,                 1.2827,                0.92308,                 1.5945,                0.76344,                0.87302,                0.80594,                0.48578,                 1.3727,                0.89024,                 1.5602,              0.0076075,              0.0076075,              0.0076075
                     32,                 1.2714,                0.91716,                 1.5909,                0.79733,                0.88513,                0.83376,                0.51452,                 1.3411,                0.87211,                 1.5552,               0.007525,               0.007525,               0.007525
                     33,                 1.2605,                0.89294,                 1.5653,                0.80093,                0.85768,                 0.8226,                0.50836,                 1.3427,                0.87982,                 1.5359,              0.0074425,              0.0074425,              0.0074425
                     34,                 1.2546,                0.89503,                 1.5748,                0.78821,                0.88637,                0.83282,                0.50832,                 1.3459,                0.90183,                 1.5572,                0.00736,                0.00736,                0.00736
                     35,                 1.2346,                0.88019,                 1.5482,                 0.8009,                0.87668,                0.83901,                0.51307,                 1.3569,                0.85345,                 1.5382,              0.0072775,              0.0072775,              0.0072775
                     36,                  1.242,                0.87888,                 1.5572,                 0.7923,                0.88371,                0.83245,                0.52221,                 1.3256,                0.85047,                 1.5328,               0.007195,               0.007195,               0.007195
                     37,                 1.2374,                0.87253,                 1.5477,                0.79417,                 0.8723,                0.83124,                0.50797,                 1.3677,                0.89468,                  1.547,              0.0071125,              0.0071125,              0.0071125
                     38,                 1.2294,                0.86265,                 1.5422,                0.78769,                0.87653,                0.83061,                0.50583,                 1.3431,                0.88581,                 1.5291,                0.00703,                0.00703,                0.00703
                     39,                 1.2265,                 0.8541,                 1.5439,                0.79212,                0.88926,                0.84401,                0.52636,                 1.3212,                0.83168,                 1.5453,              0.0069475,              0.0069475,              0.0069475
                     40,                 1.2238,                0.84972,                 1.5399,                0.78549,                0.89404,                0.83572,                   0.52,                 1.3199,                0.86668,                 1.5332,               0.006865,               0.006865,               0.006865
                     41,                 1.2131,                0.84166,                 1.5338,                0.80504,                0.87288,                  0.832,                0.51387,                 1.3555,                0.90156,                  1.564,              0.0067825,              0.0067825,              0.0067825
                     42,                 1.2199,                0.84032,                 1.5337,                0.79894,                0.83778,                0.81538,                0.50715,                 1.3357,                 0.9781,                 1.5257,                 0.0067,                 0.0067,                 0.0067
                     43,                 1.2059,                0.83468,                 1.5281,                0.80928,                0.89066,                0.83708,                0.51403,                 1.3243,                0.83152,                 1.5423,              0.0066175,              0.0066175,              0.0066175
                     44,                   1.19,                0.82373,                 1.5113,                0.78789,                  0.868,                0.82906,                0.51437,                  1.323,                0.91785,                 1.5146,               0.006535,               0.006535,               0.006535
                     45,                 1.1832,                0.80983,                 1.4957,                0.79172,                 0.8707,                0.83448,                0.52152,                 1.3125,                0.86421,                 1.4951,              0.0064525,              0.0064525,              0.0064525
                     46,                 1.1969,                0.81775,                 1.5134,                0.79447,                0.87712,                0.83169,                0.52295,                  1.309,                0.85624,                 1.5296,                0.00637,                0.00637,                0.00637
                     47,                 1.1884,                0.80477,                 1.5032,                0.79057,                0.85543,                0.83064,                 0.5191,                 1.3078,                 0.8952,                  1.524,              0.0062875,              0.0062875,              0.0062875
                     48,                 1.1771,                0.79688,                 1.4938,                0.80288,                0.88611,                 0.8336,                0.51886,                 1.3117,                0.87828,                 1.5396,               0.006205,               0.006205,               0.006205
                     49,                   1.17,                0.79041,                 1.4967,                0.80483,                0.89384,                0.83792,                0.52571,                 1.3151,                0.83481,                 1.5423,              0.0061225,              0.0061225,              0.0061225
                     50,                 1.1693,                0.79638,                 1.4914,                0.77814,                0.87146,                0.81712,                0.50857,                 1.3273,                0.95563,                 1.5437,                0.00604,                0.00604,                0.00604
                     51,                 1.1653,                0.78558,                 1.4927,                0.78503,                 0.8596,                 0.8257,                0.51566,                 1.3081,                0.95807,                 1.5169,              0.0059575,              0.0059575,              0.0059575
                     52,                  1.163,                0.77586,                  1.489,                0.81319,                0.85718,                0.83809,                0.51917,                 1.3286,                0.85873,                 1.5281,               0.005875,               0.005875,               0.005875
                     53,                 1.1516,                 0.7702,                 1.4741,                0.78783,                0.87865,                0.82976,                0.51484,                 1.3222,                 0.8919,                 1.5418,              0.0057925,              0.0057925,              0.0057925
                     54,                 1.1537,                0.75827,                 1.4727,                0.80273,                0.87881,                0.83922,                0.52308,                 1.3147,                0.85804,                  1.522,                0.00571,                0.00571,                0.00571
                     55,                 1.1511,                0.76252,                 1.4709,                0.79855,                0.88901,                0.83206,                 0.5185,                  1.315,                0.86026,                 1.5356,              0.0056275,              0.0056275,              0.0056275
                     56,                 1.1436,                0.75923,                 1.4695,                0.80552,                 0.8849,                 0.8376,                0.52683,                 1.3169,                0.84493,                 1.5418,               0.005545,               0.005545,               0.005545
                     57,                 1.1452,                0.75761,                  1.465,                 0.8012,                0.89286,                0.83709,                0.52607,                 1.3145,                 0.8284,                  1.539,              0.0054625,              0.0054625,              0.0054625
                     58,                 1.1433,                0.76161,                  1.465,                0.79952,                0.88512,                0.83062,                0.51934,                 1.3089,                0.86975,                 1.5176,                0.00538,                0.00538,                0.00538
                     59,                 1.1253,                0.74237,                   1.45,                0.80019,                 0.8768,                0.82878,                0.52095,                 1.3099,                0.86695,                 1.5018,              0.0052975,              0.0052975,              0.0052975
                     60,                 1.1204,                0.73273,                 1.4448,                0.79969,                0.87698,                0.83169,                0.52469,                 1.3042,                0.86851,                 1.5245,               0.005215,               0.005215,               0.005215
                     61,                 1.1145,                0.72773,                 1.4397,                0.79852,                0.87183,                0.83176,                 0.5185,                 1.3127,                0.90885,                 1.5084,              0.0051325,              0.0051325,              0.0051325
                     62,                  1.124,                0.73952,                 1.4457,                0.80865,                0.88061,                0.83572,                0.52245,                 1.3155,                0.85104,                 1.5172,                0.00505,                0.00505,                0.00505
                     63,                 1.1175,                0.72909,                 1.4428,                0.79649,                 0.8869,                0.83282,                 0.5241,                 1.3108,                0.87199,                 1.5204,              0.0049675,              0.0049675,              0.0049675
                     64,                 1.1125,                0.72302,                 1.4372,                0.79528,                0.88932,                0.83287,                 0.5213,                 1.3112,                 0.8752,                 1.5241,               0.004885,               0.004885,               0.004885
                     65,                 1.1081,                0.71824,                 1.4273,                0.79742,                0.89108,                0.83843,                 0.5293,                 1.2967,                0.84147,                 1.5016,              0.0048025,              0.0048025,              0.0048025
                     66,                 1.0992,                0.70784,                 1.4319,                0.80478,                0.87117,                0.83665,                0.52615,                 1.2975,                 0.8681,                 1.5254,                0.00472,                0.00472,                0.00472
                     67,                 1.1036,                0.70995,                 1.4305,                0.79393,                0.86326,                0.82089,                0.52061,                 1.3033,                0.94392,                 1.5146,              0.0046375,              0.0046375,              0.0046375
                     68,                 1.0972,                0.70721,                  1.424,                 0.8107,                0.86502,                0.83092,                0.52702,                 1.2928,                0.88504,                 1.5041,               0.004555,               0.004555,               0.004555
                     69,                 1.0986,                0.69831,                 1.4229,                0.81653,                0.87473,                0.83628,                0.53295,                 1.2867,                0.84499,                 1.5165,              0.0044725,              0.0044725,              0.0044725
                     70,                 1.0808,                0.69183,                 1.4043,                0.80285,                0.87233,                0.82912,                 0.5279,                 1.2905,                0.87828,                 1.4924,                0.00439,                0.00439,                0.00439
                     71,                 1.0914,                0.69491,                 1.4211,                0.81057,                 0.8828,                0.83853,                0.52727,                 1.3042,                0.86464,                  1.504,              0.0043075,              0.0043075,              0.0043075
                     72,                 1.0796,                0.68543,                 1.4056,                0.81578,                0.86217,                0.83447,                0.53228,                 1.2878,                0.86474,                 1.4948,               0.004225,               0.004225,               0.004225
                     73,                 1.0917,                0.70339,                 1.4131,                0.79875,                0.87726,                0.82959,                0.53287,                 1.2872,                0.86817,                 1.4868,              0.0041425,              0.0041425,              0.0041425
                     74,                 1.0696,                 0.6739,                 1.3872,                0.80244,                0.87305,                0.82743,                0.52682,                 1.3017,                0.89799,                  1.501,                0.00406,                0.00406,                0.00406
                     75,                 1.0683,                0.66503,                 1.3946,                0.80751,                0.86518,                 0.8356,                 0.5314,                 1.3017,                0.88181,                 1.5145,              0.0039775,              0.0039775,              0.0039775
                     76,                 1.0649,                0.66737,                 1.3957,                0.79534,                0.87419,                0.83127,                0.52875,                 1.3119,                0.88408,                 1.5164,               0.003895,               0.003895,               0.003895
                     77,                 1.0574,                0.67416,                  1.397,                0.79666,                0.88212,                0.83413,                0.53223,                 1.2984,                0.87782,                 1.5255,              0.0038125,              0.0038125,              0.0038125
                     78,                 1.0598,                0.66733,                 1.3927,                 0.8004,                0.87865,                  0.834,                0.53126,                  1.291,                0.91074,                 1.5044,                0.00373,                0.00373,                0.00373
                     79,                 1.0553,                0.66332,                 1.3943,                0.80167,                0.87182,                0.82772,                0.52562,                 1.2943,                0.91548,                 1.5172,              0.0036475,              0.0036475,              0.0036475
                     80,                 1.0536,                0.66563,                 1.3917,                0.79638,                0.87344,                0.82705,                0.52087,                 1.3006,                0.92903,                 1.5154,               0.003565,               0.003565,               0.003565
                     81,                 1.0478,                0.65894,                 1.3841,                0.80336,                0.87934,                0.83288,                0.52981,                 1.2931,                0.88397,                 1.5143,              0.0034825,              0.0034825,              0.0034825
                     82,                  1.042,                0.65129,                 1.3777,                0.80286,                0.87384,                0.83181,                0.52911,                 1.2979,                0.89502,                 1.5121,                 0.0034,                 0.0034,                 0.0034
                     83,                 1.0429,                0.64343,                 1.3734,                 0.8085,                0.87908,                0.83448,                0.52717,                 1.3062,                0.87955,                 1.5186,              0.0033175,              0.0033175,              0.0033175
                     84,                 1.0454,                0.65017,                 1.3779,                   0.81,                0.87568,                0.83447,                0.52585,                 1.3073,                0.88651,                 1.5207,               0.003235,               0.003235,               0.003235
                     85,                 1.0225,                0.63785,                 1.3621,                0.80082,                0.87721,                0.82999,                0.52258,                  1.309,                0.91789,                 1.5221,              0.0031525,              0.0031525,              0.0031525
                     86,                 1.0185,                0.63134,                 1.3562,                0.80763,                0.86868,                0.83077,                 0.5232,                 1.3071,                0.93243,                 1.5237,                0.00307,                0.00307,                0.00307
                     87,                 1.0309,                 0.6366,                 1.3692,                0.80236,                0.88283,                0.83174,                0.52455,                  1.308,                0.90908,                 1.5301,              0.0029875,              0.0029875,              0.0029875
                     88,                 1.0257,                 0.6296,                 1.3586,                0.79808,                0.87615,                0.82589,                0.52049,                 1.3092,                 0.9327,                 1.5141,               0.002905,               0.002905,               0.002905
                     89,                 1.0199,                0.62236,                 1.3542,                0.80198,                0.87857,                0.83041,                0.52616,                 1.3041,                0.91647,                 1.5117,              0.0028225,              0.0028225,              0.0028225
                     90,                 1.0218,                0.61979,                  1.356,                 0.8056,                 0.8748,                 0.8311,                0.52604,                 1.3067,                0.92219,                 1.5135,                0.00274,                0.00274,                0.00274
                     91,                 1.0128,                0.61617,                 1.3515,                0.80562,                0.87098,                0.82756,                0.52672,                 1.3033,                0.92911,                 1.5129,              0.0026575,              0.0026575,              0.0026575
                     92,                 1.0148,                0.61894,                 1.3484,                0.80845,                0.86908,                0.82648,                 0.5254,                  1.303,                0.96076,                  1.513,               0.002575,               0.002575,               0.002575
