                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.531,                 3.4416,                 3.4631,                0.57979,                0.35511,                0.24223,                0.09482,                 2.3148,                 4.1624,                 2.8564,             0.00047264,             0.00047264,             0.00047264
                      2,                 1.9038,                 1.9694,                 2.6494,                0.40204,                0.59407,                0.36565,                0.20714,                 1.6459,                 35.786,                 2.5707,             0.00094115,             0.00094115,             0.00094115
                      3,                 1.7239,                 1.5959,                 2.4706,                0.73267,                0.77334,                0.79019,                0.46241,                 1.3738,                 1.2457,                 2.0935,              0.0014018,              0.0014018,              0.0014018
                      4,                 1.5973,                 1.4041,                 2.3354,                0.73809,                0.84234,                0.84438,                0.55468,                 1.1921,                0.98502,                 1.9084,              0.0013936,              0.0013936,              0.0013936
                      5,                 1.4946,                 1.2449,                  2.222,                0.78143,                0.89025,                0.85683,                0.57163,                 1.1063,                0.87458,                 1.8075,              0.0013936,              0.0013936,              0.0013936
                      6,                 1.4239,                 1.1288,                 2.1462,                0.72769,                 0.7548,                0.83619,                   0.56,                 1.1142,                 0.9454,                 1.7743,              0.0013818,              0.0013818,              0.0013818
                      7,                 1.3855,                 1.0814,                 2.0984,                0.76341,                0.82892,                0.84678,                0.58794,                 1.0698,                0.90882,                  1.731,              0.0013701,              0.0013701,              0.0013701
                      8,                 1.3328,                 1.0059,                 2.0379,                 0.8142,                0.90417,                0.90295,                0.63632,                 1.0022,                0.74162,                 1.6394,              0.0013583,              0.0013583,              0.0013583
                      9,                 1.3153,                 1.0053,                 2.0193,                0.82856,                0.89739,                0.89928,                0.64842,                0.98153,                0.80431,                  1.652,              0.0013465,              0.0013465,              0.0013465
                     10,                 1.2787,                0.96655,                 1.9792,                 0.8057,                0.91975,                0.91242,                0.66617,                0.96402,                0.68852,                 1.6283,              0.0013347,              0.0013347,              0.0013347
                     11,                 1.2664,                0.91689,                 1.9545,                0.81427,                 0.9398,                0.91627,                0.66057,                 0.9481,                0.68679,                 1.5765,              0.0013229,              0.0013229,              0.0013229
                     12,                 1.2342,                0.89934,                 1.9255,                0.84686,                0.91763,                0.92344,                0.67563,                0.92645,                0.64004,                 1.5458,              0.0013111,              0.0013111,              0.0013111
                     13,                 1.2069,                0.89122,                 1.8998,                0.83521,                0.92499,                0.91344,                0.68411,                0.87325,                0.65193,                 1.5021,              0.0012993,              0.0012993,              0.0012993
