                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6462,                 4.8448,                 4.2589,                  0.001,                0.18833,                0.00144,                0.00033,                 3.7817,                 4.4877,                 4.1577,             0.00017148,             0.00017148,             0.00017148
                      2,                 3.5585,                 4.4492,                 4.0675,                 0.0009,                0.19167,                0.00448,                0.00094,                 3.7622,                 4.4649,                 4.1412,              0.0003543,              0.0003543,              0.0003543
                      3,                 3.2368,                 3.7967,                 3.5826,                0.00092,                   0.19,                0.00609,                 0.0011,                 3.7207,                 4.4264,                 4.1196,             0.00053406,             0.00053406,             0.00053406
                      4,                 2.6797,                 3.0339,                 3.0077,                0.00137,                0.09833,                0.00262,                0.00051,                 3.7072,                 4.4535,                 4.1284,             0.00071075,             0.00071075,             0.00071075
                      5,                 2.2493,                 2.4184,                 2.4628,                0.00135,                0.13167,                0.00444,                0.00086,                  3.693,                 4.4096,                 4.1022,             0.00088438,             0.00088438,             0.00088438
                      6,                 1.9484,                 1.9516,                 2.0787,                0.00156,                 0.1025,                0.00266,                0.00054,                 3.6397,                 4.3616,                 3.9929,              0.0010549,              0.0010549,              0.0010549
                      7,                 1.7534,                 1.6634,                 1.8216,                0.00162,                0.20083,                0.00726,                0.00131,                 3.4895,                 4.1416,                 3.8461,              0.0012224,              0.0012224,              0.0012224
                      8,                 1.5774,                  1.488,                  1.668,                0.63525,                0.17012,                 0.1445,                0.06259,                 3.3374,                 3.9132,                 3.3474,              0.0013465,              0.0013465,              0.0013465
                      9,                 1.4781,                 1.3627,                 1.5636,                0.71545,                0.39119,                0.35501,                0.23552,                 2.3652,                 2.2632,                 2.4757,              0.0013465,              0.0013465,              0.0013465
                     10,                 1.4261,                 1.2703,                 1.5147,                0.58706,                0.43857,                 0.4276,                0.26602,                 1.7917,                 1.7543,                 1.9294,              0.0013347,              0.0013347,              0.0013347
                     11,                 1.3425,                 1.1842,                 1.4508,                0.74514,                0.56322,                0.61451,                0.39239,                 1.5453,                 1.5731,                 1.6986,              0.0013229,              0.0013229,              0.0013229
                     12,                 1.2745,                 1.1049,                 1.4157,                0.75331,                0.69048,                0.69655,                0.39124,                 1.4265,                  1.182,                  1.501,              0.0013111,              0.0013111,              0.0013111
                     13,                 1.2331,                 1.0169,                 1.3753,                0.84377,                0.76101,                0.82294,                0.49851,                 1.3136,                 1.0505,                 1.4194,              0.0012993,              0.0012993,              0.0012993
                     14,                 1.1621,                 0.9716,                 1.3364,                0.81134,                0.81831,                0.87918,                0.57237,                 1.1779,                0.98206,                 1.3931,              0.0012875,              0.0012875,              0.0012875
                     15,                 1.1206,                0.92147,                 1.3088,                0.89901,                0.87675,                0.93348,                0.61747,                 1.1236,                0.87318,                 1.3084,              0.0012757,              0.0012757,              0.0012757
                     16,                 1.1151,                0.88593,                 1.2878,                0.89385,                0.87115,                0.92643,                0.61642,                 1.0912,                0.78395,                 1.2751,               0.001264,               0.001264,               0.001264
                     17,                 1.0765,                0.83875,                 1.2747,                0.90433,                0.86992,                0.92548,                0.61689,                 1.0674,                0.87079,                 1.2922,              0.0012522,              0.0012522,              0.0012522
                     18,                 1.0614,                0.81224,                 1.2534,                0.89838,                0.87935,                0.95279,                0.65438,                 1.0083,                0.75421,                 1.2303,              0.0012404,              0.0012404,              0.0012404
                     19,                 1.0223,                0.78667,                 1.2289,                0.94012,                  0.928,                0.95965,                0.64836,                 1.0755,                0.72364,                 1.2522,              0.0012286,              0.0012286,              0.0012286
                     20,                 1.0014,                0.75689,                 1.2234,                0.93082,                0.87429,                0.93538,                0.64872,                  1.083,                0.75654,                 1.2514,              0.0012168,              0.0012168,              0.0012168
                     21,                0.98493,                0.73116,                 1.2032,                 0.9472,                0.88921,                0.95986,                 0.6578,                 1.0647,                0.64791,                 1.2043,               0.001205,               0.001205,               0.001205
                     22,                0.97536,                0.70975,                 1.1978,                0.94729,                0.93333,                0.97187,                0.69834,                0.94005,                0.61523,                 1.1707,              0.0011932,              0.0011932,              0.0011932
                     23,                0.95269,                0.69592,                 1.1768,                 0.9414,                 0.9133,                0.95974,                 0.6736,                0.94735,                0.61023,                 1.1852,              0.0011814,              0.0011814,              0.0011814
