                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3435,                  7.942,                 2.8153,                0.45825,                0.47986,                0.53941,                0.28608,                  2.184,                 5.4398,                 2.4877,              0.0004761,              0.0004761,              0.0004761
                      2,                 1.6752,                 4.1771,                 2.0905,                0.77371,                 0.7331,                0.74796,                0.47931,                 1.7347,                 2.5006,                 1.8756,             0.00094867,             0.00094867,             0.00094867
                      3,                 1.4455,                 2.3964,                 1.8761,                0.84757,                0.82554,                0.85038,                0.53339,                 1.4565,                   2.16,                 1.6905,              0.0014175,              0.0014175,              0.0014175
                      4,                 1.3141,                 1.5938,                  1.759,                0.86284,                0.80195,                0.88049,                0.64228,                 1.2795,                 1.5254,                 1.4995,               0.001412,               0.001412,               0.001412
                      5,                 1.2147,                 1.2604,                 1.6727,                0.90312,                0.81208,                0.88387,                0.62551,                   1.45,                 1.3845,                 1.5248,               0.001412,               0.001412,               0.001412
                      6,                 1.0948,                 1.0445,                 1.5571,                0.94709,                0.78845,                0.83207,                0.58878,                 1.3554,                  1.397,                 1.5561,              0.0014064,              0.0014064,              0.0014064
                      7,                 1.0288,                 0.9194,                 1.4904,                0.97578,                 0.8714,                0.93667,                 0.7049,                 1.1497,                0.98989,                 1.3761,              0.0014007,              0.0014007,              0.0014007
                      8,                0.94498,                0.81169,                 1.4004,                0.97189,                0.87491,                0.97427,                0.78418,                 1.0459,                 1.0589,                 1.2947,               0.001395,               0.001395,               0.001395
                      9,                0.92798,                0.76501,                 1.3838,                0.75091,                0.84326,                0.92681,                0.64958,                  1.195,                 1.7241,                 1.4296,              0.0013894,              0.0013894,              0.0013894
                     10,                0.87635,                0.71404,                 1.3219,                0.92942,                0.87857,                0.97518,                0.76927,                  1.006,                0.94746,                 1.2651,              0.0013837,              0.0013837,              0.0013837
                     11,                0.84315,                0.67134,                  1.288,                0.92411,                0.91824,                0.96646,                0.76277,                0.94848,                0.76879,                 1.2028,              0.0013781,              0.0013781,              0.0013781
                     12,                0.78519,                0.63497,                 1.2326,                0.95755,                0.86362,                0.98718,                0.81113,                 0.9095,                0.77215,                  1.168,              0.0013724,              0.0013724,              0.0013724
                     13,                0.77837,                0.61256,                 1.2113,                0.96823,                0.96322,                0.98167,                0.79235,                0.90265,                0.67928,                 1.1698,              0.0013668,              0.0013668,              0.0013668
                     14,                0.76624,                0.59823,                 1.2072,                0.95077,                0.95219,                 0.9867,                0.79655,                0.90417,                 0.8804,                 1.1303,              0.0013611,              0.0013611,              0.0013611
                     15,                0.75316,                0.56071,                 1.1719,                0.98897,                0.97069,                0.98937,                0.83733,                0.90506,                0.71989,                 1.1213,              0.0013554,              0.0013554,              0.0013554
                     16,                0.73646,                0.54684,                 1.1724,                0.99392,                0.96207,                0.98768,                0.82436,                0.88054,                0.59474,                 1.1326,              0.0013498,              0.0013498,              0.0013498
                     17,                 0.7335,                0.54589,                 1.1766,                0.99295,                0.96006,                0.99107,                0.81133,                0.91812,                0.66822,                 1.1322,              0.0013441,              0.0013441,              0.0013441
                     18,                0.69194,                0.52578,                 1.1239,                0.99028,                0.96128,                 0.9922,                0.78946,                0.99991,                0.67707,                 1.2009,              0.0013385,              0.0013385,              0.0013385
                     19,                0.70421,                 0.5226,                 1.1283,                0.99671,                0.87422,                0.99307,                0.84434,                0.79383,                0.85438,                 1.0284,              0.0013328,              0.0013328,              0.0013328
                     20,                0.68492,                0.52297,                  1.137,                0.98462,                0.95692,                0.99088,                0.83004,                0.85625,                0.62259,                 1.0774,              0.0013271,              0.0013271,              0.0013271
                     21,                0.69118,                0.49994,                 1.1242,                0.99282,                0.96753,                0.99225,                0.83098,                0.83383,                0.54043,                 1.0431,              0.0013215,              0.0013215,              0.0013215
                     22,                0.65108,                 0.4635,                 1.0934,                0.97326,                0.96211,                0.99145,                0.80538,                0.88708,                0.66561,                 1.1197,              0.0013158,              0.0013158,              0.0013158
                     23,                0.65212,                0.46923,                 1.0775,                 0.9773,                0.98621,                0.99195,                0.77877,                0.84968,                0.57885,                 1.1049,              0.0013102,              0.0013102,              0.0013102
                     24,                 0.6342,                 0.4719,                 1.0695,                0.99356,                 0.9623,                0.99018,                0.82884,                0.79855,                0.50165,                 1.0326,              0.0013045,              0.0013045,              0.0013045
