                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2733,                 4.6196,                  3.832,                0.00018,                0.03898,                0.00011,                  4e-05,                 3.9987,                 5.2344,                 4.4224,             0.00041295,             0.00041295,             0.00041295
                      2,                 2.8409,                 3.5029,                 3.0761,                0.36482,                0.28902,                0.17016,                0.06937,                 2.5678,                 3.7985,                 2.7056,             0.00082277,             0.00082277,             0.00082277
                      3,                 2.5609,                 2.9304,                 2.8171,                0.35606,                0.25541,                 0.2761,                0.17097,                 2.1959,                 3.7113,                 2.5758,              0.0012257,              0.0012257,              0.0012257
                      4,                 2.3328,                 2.5891,                 2.6438,                0.50528,                0.42138,                0.43452,                0.19364,                 2.4927,                 2.4379,                 2.6587,              0.0012191,              0.0012191,              0.0012191
                      5,                 2.1698,                 2.2996,                  2.491,                0.64629,                0.55769,                  0.607,                0.31602,                 1.9413,                 2.0831,                 2.1606,              0.0012191,              0.0012191,              0.0012191
                      6,                  2.039,                 2.1276,                 2.3771,                0.78216,                0.64943,                 0.7392,                0.33004,                 2.0839,                 1.5706,                 2.2222,              0.0012087,              0.0012087,              0.0012087
                      7,                 1.9479,                 2.0004,                 2.2983,                0.72944,                0.64071,                0.70174,                0.37008,                 1.8055,                  1.519,                 2.0664,              0.0011984,              0.0011984,              0.0011984
                      8,                 1.8876,                 1.8786,                 2.2436,                0.79847,                0.61452,                0.73127,                 0.4188,                 1.6568,                 1.5001,                 1.9073,              0.0011881,              0.0011881,              0.0011881
                      9,                 1.8514,                 1.8323,                 2.2019,                0.78786,                0.62581,                0.74243,                0.40965,                 1.7435,                 1.8472,                 1.9889,              0.0011778,              0.0011778,              0.0011778
                     10,                  1.787,                 1.7293,                 2.1514,                0.81762,                0.73153,                0.81168,                0.44922,                 1.6762,                 1.2672,                 1.9081,              0.0011675,              0.0011675,              0.0011675
                     11,                 1.7439,                 1.6322,                 2.1148,                0.76962,                0.71611,                0.78083,                0.43014,                 1.6248,                 1.3489,                 1.8744,              0.0011572,              0.0011572,              0.0011572
