                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1476,                 9.2172,                 2.3762,                0.54511,                0.55429,                0.44504,                0.23229,                 2.0517,                 6.4665,                 1.7739,             0.00047565,             0.00047565,             0.00047565
                      2,                 2.1903,                 4.9081,                 1.8589,                0.89094,                0.69262,                0.77472,                0.54916,                 2.4744,                 2.7567,                 1.4124,             0.00094822,             0.00094822,             0.00094822
                      3,                  1.854,                 2.8769,                 1.5612,                0.98612,                0.65517,                 0.8319,                0.51191,                  1.958,                 1.6798,                 1.3233,               0.001417,               0.001417,               0.001417
                      4,                 1.6287,                 1.9237,                 1.4386,                 0.7267,                0.81914,                0.88239,                 0.5465,                 1.9754,                 1.6957,                 1.2247,               0.001412,               0.001412,               0.001412
                      5,                 1.3743,                 1.4272,                 1.3109,                0.80704,                0.85478,                 0.8818,                0.54256,                 1.5882,                 1.3593,                 1.1787,               0.001412,               0.001412,               0.001412
                      6,                 1.2725,                 1.1653,                 1.2248,                  0.909,                0.84537,                0.90974,                0.62899,                 1.3775,                 1.0069,                 1.0803,              0.0014064,              0.0014064,              0.0014064
                      7,                 1.2545,                 1.0619,                 1.2174,                  0.983,                 0.8512,                0.92812,                0.66115,                 1.3247,                0.83435,                   1.06,              0.0014007,              0.0014007,              0.0014007
                      8,                 1.1927,                0.91683,                  1.195,                0.77233,                0.85701,                0.91204,                0.63874,                 1.5921,                 1.0881,                 1.1079,               0.001395,               0.001395,               0.001395
                      9,                 1.1349,                0.85284,                 1.1566,                0.96729,                0.86897,                0.95818,                0.69237,                 1.3442,                0.92266,                  1.058,              0.0013894,              0.0013894,              0.0013894
                     10,                  1.064,                0.77326,                 1.1244,                0.94553,                0.93095,                0.96459,                0.67463,                 1.3877,                0.71704,                 1.0405,              0.0013837,              0.0013837,              0.0013837
                     11,                 1.0264,                0.74277,                 1.0929,                0.98075,                0.88063,                0.96641,                 0.6978,                 1.2691,                0.72203,                 1.0273,              0.0013781,              0.0013781,              0.0013781
                     12,                0.96368,                0.68071,                 1.0643,                0.97864,                0.87671,                0.94076,                0.69333,                 1.3037,                0.86261,                 1.0162,              0.0013724,              0.0013724,              0.0013724
                     13,                 0.9296,                0.64394,                 1.0293,                0.98386,                0.87525,                0.95145,                0.70957,                 1.1778,                0.66839,                 1.0181,              0.0013668,              0.0013668,              0.0013668
                     14,                0.88696,                0.60948,                 0.9999,                0.95075,                 0.9554,                0.98355,                0.69391,                 1.3281,                0.71623,                 1.0386,              0.0013611,              0.0013611,              0.0013611
                     15,                0.92793,                0.63378,                0.99707,                 0.9753,                0.87816,                0.95028,                0.67361,                 1.3353,                0.77681,                 1.0199,              0.0013554,              0.0013554,              0.0013554
                     16,                0.93641,                0.61724,                 1.0342,                0.96172,                0.88414,                0.97149,                0.73767,                 1.2085,                0.74653,                 1.0127,              0.0013498,              0.0013498,              0.0013498
                     17,                 0.8737,                0.58146,                 1.0047,                0.96644,                0.96409,                0.96424,                0.72136,                 1.0835,                0.59451,                 0.9973,              0.0013441,              0.0013441,              0.0013441
                     18,                 0.8972,                0.56221,                0.97022,                0.97607,                0.96177,                0.97859,                0.72604,                   1.18,                0.68077,                 1.0144,              0.0013385,              0.0013385,              0.0013385
                     19,                0.87293,                0.55359,                0.98013,                0.98222,                0.93558,                0.97985,                0.73146,                  1.193,                0.59209,                0.98846,              0.0013328,              0.0013328,              0.0013328
                     20,                0.85296,                0.53805,                0.96561,                0.96855,                0.98529,                 0.9882,                0.77289,                 1.0962,                0.57533,                0.95693,              0.0013271,              0.0013271,              0.0013271
                     21,                0.81649,                0.52612,                0.96213,                0.97845,                0.96368,                 0.9813,                0.73485,                 1.1595,                 0.5748,                0.98259,              0.0013215,              0.0013215,              0.0013215
                     22,                  0.808,                 0.5204,                0.93754,                 0.9692,                 0.9131,                0.98458,                0.75198,                 1.1479,                0.68206,                0.96982,              0.0013158,              0.0013158,              0.0013158
                     23,                0.82214,                0.51911,                0.94019,                0.97082,                0.98943,                0.98827,                0.76443,                 1.1484,                0.60606,                0.95273,              0.0013102,              0.0013102,              0.0013102
                     24,                0.76625,                 0.4748,                0.91888,                0.96872,                0.98784,                0.99001,                 0.7591,                 1.1592,                0.49887,                0.95585,              0.0013045,              0.0013045,              0.0013045
                     25,                0.76799,                0.48965,                0.92704,                0.85114,                0.96332,                0.97802,                0.79885,                 1.0219,                0.55122,                0.93617,              0.0012988,              0.0012988,              0.0012988
                     26,                0.77229,                0.48333,                0.93891,                0.95813,                0.90903,                  0.969,                0.78052,                 1.0383,                0.59972,                 0.9631,              0.0012932,              0.0012932,              0.0012932
                     27,                0.76413,                0.49543,                0.92564,                0.94711,                0.96583,                0.98178,                0.77938,                0.99403,                0.55034,                0.94641,              0.0012875,              0.0012875,              0.0012875
                     28,                0.73591,                0.46325,                0.92186,                0.97343,                0.98864,                0.99093,                0.77114,                 1.1039,                0.57705,                0.94352,              0.0012819,              0.0012819,              0.0012819
                     29,                0.74344,                0.46546,                0.90482,                0.97541,                0.98511,                0.98925,                0.78695,                 1.0316,                0.48209,                0.92967,              0.0012762,              0.0012762,              0.0012762
                     30,                0.72698,                0.43331,                0.90129,                 0.9677,                0.98234,                0.99177,                0.79527,                 1.0634,                 0.5465,                0.92695,              0.0012706,              0.0012706,              0.0012706
                     31,                0.77232,                0.45741,                0.90232,                0.98436,                0.96305,                0.98993,                0.78784,                 1.0608,                0.57004,                0.94416,              0.0012649,              0.0012649,              0.0012649
                     32,                0.71829,                0.43118,                0.90084,                 0.9828,                 0.9652,                0.97886,                0.78655,                 1.0091,                0.50663,                0.92706,              0.0012592,              0.0012592,              0.0012592
                     33,                0.74096,                0.44838,                0.91372,                0.98691,                0.96197,                0.99101,                0.81555,                0.94727,                0.49441,                 0.9154,              0.0012536,              0.0012536,              0.0012536
                     34,                0.70366,                0.44131,                0.89413,                0.98027,                0.97559,                0.98853,                0.81673,                0.94251,                0.46808,                0.92908,              0.0012479,              0.0012479,              0.0012479
                     35,                0.69697,                0.42135,                0.90483,                 0.9866,                0.95752,                0.98799,                0.78878,                 1.0687,                0.48797,                0.93078,              0.0012423,              0.0012423,              0.0012423
                     36,                0.65631,                0.40933,                 0.8876,                0.98865,                0.96451,                0.97662,                0.81537,                0.99361,                0.46117,                  0.921,              0.0012366,              0.0012366,              0.0012366
                     37,                0.64753,                 0.3974,                0.87514,                 0.9819,                0.96736,                 0.9858,                0.80094,                 1.0272,                 0.5295,                0.92469,              0.0012309,              0.0012309,              0.0012309
                     38,                0.68649,                0.41629,                0.88538,                0.98225,                0.96598,                0.97474,                0.78862,                 1.0257,                0.53854,                0.93078,              0.0012253,              0.0012253,              0.0012253
                     39,                0.67485,                0.42258,                0.88269,                0.97734,                0.98437,                0.98799,                0.79747,                0.97032,                0.48828,                0.91844,              0.0012196,              0.0012196,              0.0012196
                     40,                0.68029,                0.42924,                0.88902,                0.97345,                 0.9646,                0.98275,                0.76246,                 1.0684,                0.55448,                0.93257,               0.001214,               0.001214,               0.001214
                     41,                0.65743,                0.41324,                0.86393,                0.98441,                0.98336,                0.98765,                0.77096,                0.98506,                0.44226,                0.90517,              0.0012083,              0.0012083,              0.0012083
                     42,                  0.631,                 0.3803,                0.86556,                0.97621,                0.97579,                0.98838,                 0.8293,                 0.9092,                0.47495,                0.90689,              0.0012026,              0.0012026,              0.0012026
