                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1382,                   4.52,                 3.8671,                      0,                0.00034,                      0,                      0,                 3.6581,                 4.8005,                 4.2085,             0.00041104,             0.00041104,             0.00041104
                      2,                 2.4989,                 3.1993,                 2.8849,                0.13645,                0.11827,                0.07417,                0.02345,                 2.8016,                 3.4133,                 3.1287,             0.00082087,             0.00082087,             0.00082087
                      3,                  2.103,                 2.3608,                 2.4707,                0.55776,                0.27452,                0.27169,                 0.1265,                 2.0804,                 2.5649,                  2.405,              0.0012238,              0.0012238,              0.0012238
                      4,                 1.9154,                 1.9317,                 2.2748,                0.62082,                0.56696,                0.56338,                0.27744,                 1.7663,                 1.5999,                 2.1321,              0.0012191,              0.0012191,              0.0012191
                      5,                 1.7808,                 1.6753,                 2.1518,                0.69967,                0.65591,                0.68156,                0.34784,                 1.6289,                 1.3663,                 2.0034,              0.0012191,              0.0012191,              0.0012191
                      6,                 1.6893,                 1.5126,                 2.0735,                0.72874,                0.66693,                0.71557,                0.36091,                 1.6508,                 1.3471,                 2.0518,              0.0012087,              0.0012087,              0.0012087
                      7,                 1.6329,                 1.4237,                 2.0071,                0.72029,                0.71841,                0.76661,                0.40634,                 1.5476,                 1.1837,                 1.9085,              0.0011984,              0.0011984,              0.0011984
                      8,                 1.5771,                 1.3098,                 1.9464,                0.69431,                0.70172,                0.72488,                0.38219,                 1.5669,                 1.2013,                 1.9278,              0.0011881,              0.0011881,              0.0011881
                      9,                 1.5279,                 1.2497,                  1.908,                0.73712,                0.74108,                0.77558,                 0.4094,                 1.5418,                 1.0828,                 1.8965,              0.0011778,              0.0011778,              0.0011778
                     10,                 1.4957,                 1.1891,                 1.8711,                0.76205,                0.80638,                0.80949,                0.44511,                  1.492,                0.98456,                 1.8549,              0.0011675,              0.0011675,              0.0011675
                     11,                 1.4599,                   1.15,                 1.8358,                0.74663,                0.76984,                0.76814,                0.43621,                 1.4458,                 1.0219,                 1.8273,              0.0011572,              0.0011572,              0.0011572
                     12,                  1.437,                 1.1178,                 1.8131,                0.78676,                 0.7883,                0.81278,                0.46374,                 1.4584,                 1.0074,                 1.8156,              0.0011469,              0.0011469,              0.0011469
                     13,                 1.4163,                 1.0821,                 1.7941,                0.77072,                0.79798,                0.81091,                0.44895,                 1.4785,                 1.0198,                 1.8489,              0.0011366,              0.0011366,              0.0011366
                     14,                 1.4088,                 1.0519,                 1.7898,                0.78383,                0.79722,                0.82604,                0.47322,                 1.4239,                0.99087,                 1.7611,              0.0011263,              0.0011263,              0.0011263
                     15,                  1.366,                 1.0204,                 1.7455,                0.76595,                 0.8244,                0.82421,                0.48603,                 1.4059,                  0.905,                  1.781,              0.0011159,              0.0011159,              0.0011159
                     16,                 1.3595,                 1.0114,                 1.7417,                0.78693,                0.79876,                0.82753,                0.47204,                 1.4363,                0.92185,                 1.8205,              0.0011056,              0.0011056,              0.0011056
                     17,                 1.3519,                0.98828,                 1.7292,                  0.786,                0.81545,                0.84017,                0.47936,                 1.4237,                0.96216,                 1.7527,              0.0010953,              0.0010953,              0.0010953
                     18,                 1.3302,                0.97648,                 1.7114,                0.79205,                0.82101,                0.84503,                0.51011,                 1.3458,                0.86459,                 1.7397,               0.001085,               0.001085,               0.001085
                     19,                 1.3197,                0.94588,                 1.6961,                0.79843,                0.82195,                0.83552,                0.50503,                 1.3693,                0.88563,                 1.7411,              0.0010747,              0.0010747,              0.0010747
                     20,                 1.3137,                0.93485,                 1.6815,                0.80829,                0.85488,                0.84965,                0.50378,                 1.3521,                0.85226,                 1.7295,              0.0010644,              0.0010644,              0.0010644
                     21,                  1.299,                0.93178,                 1.6718,                0.80144,                0.84488,                0.85724,                0.50591,                 1.3507,                0.82907,                 1.7281,              0.0010541,              0.0010541,              0.0010541
                     22,                  1.287,                0.91821,                 1.6603,                0.80407,                0.84459,                0.86522,                 0.5251,                 1.3499,                0.82701,                 1.7321,              0.0010438,              0.0010438,              0.0010438
                     23,                 1.2828,                0.90365,                 1.6544,                0.80876,                0.85618,                0.85478,                0.50826,                 1.3544,                0.85054,                  1.726,              0.0010334,              0.0010334,              0.0010334
                     24,                 1.2759,                0.88961,                 1.6479,                0.79461,                0.85697,                 0.8517,                0.50211,                 1.3557,                0.82069,                 1.7367,              0.0010231,              0.0010231,              0.0010231
                     25,                  1.252,                0.87536,                 1.6236,                0.81214,                 0.8609,                0.86068,                0.51092,                 1.3494,                0.82414,                  1.719,              0.0010128,              0.0010128,              0.0010128
                     26,                 1.2668,                 0.8805,                  1.638,                0.78643,                0.84217,                 0.8278,                0.49671,                 1.3522,                0.83481,                   1.71,              0.0010025,              0.0010025,              0.0010025
                     27,                  1.244,                0.85875,                 1.6222,                0.79532,                0.86524,                 0.8603,                0.52218,                 1.3533,                0.79631,                 1.7234,             0.00099219,             0.00099219,             0.00099219
                     28,                 1.2486,                0.85698,                 1.6202,                0.83313,                0.83371,                0.87439,                0.53355,                  1.312,                0.81819,                 1.6756,             0.00098187,             0.00098187,             0.00098187
                     29,                 1.2368,                0.84775,                 1.6083,                0.81926,                0.84915,                0.86853,                 0.5234,                 1.3185,                0.79197,                   1.71,             0.00097156,             0.00097156,             0.00097156
                     30,                 1.2286,                0.84092,                 1.6005,                0.82288,                0.84747,                0.85479,                0.52323,                 1.3127,                0.81594,                 1.6892,             0.00096125,             0.00096125,             0.00096125
                     31,                 1.2193,                0.83393,                  1.594,                 0.8138,                0.87246,                0.87173,                0.52688,                  1.301,                0.79064,                 1.6633,             0.00095094,             0.00095094,             0.00095094
                     32,                 1.2115,                0.82197,                 1.5887,                0.81491,                 0.8603,                0.87235,                0.54332,                 1.2935,                0.78045,                 1.6592,             0.00094062,             0.00094062,             0.00094062
                     33,                    1.2,                0.80891,                 1.5716,                0.81429,                0.86037,                0.86569,                0.54173,                 1.2839,                  0.796,                 1.6597,             0.00093031,             0.00093031,             0.00093031
                     34,                 1.2053,                0.81047,                 1.5777,                0.83256,                0.85187,                 0.8719,                0.53867,                 1.3029,                0.76685,                 1.6757,                0.00092,                0.00092,                0.00092
                     35,                 1.2001,                0.80943,                 1.5675,                0.82593,                0.83803,                0.87039,                0.53945,                  1.303,                 0.8065,                 1.6736,             0.00090969,             0.00090969,             0.00090969
                     36,                 1.1992,                0.80079,                 1.5677,                0.81845,                0.84565,                0.86719,                0.53198,                  1.301,                0.80602,                 1.6717,             0.00089938,             0.00089938,             0.00089938
                     37,                 1.1802,                0.79164,                 1.5525,                 0.8335,                0.83045,                0.87039,                0.54406,                  1.287,                 0.8311,                 1.6428,             0.00088906,             0.00088906,             0.00088906
                     38,                 1.1812,                0.78809,                 1.5538,                0.82716,                0.84976,                0.87135,                0.53674,                  1.334,                0.82284,                 1.6656,             0.00087875,             0.00087875,             0.00087875
                     39,                  1.164,                0.77056,                 1.5329,                0.82322,                0.85626,                0.87439,                0.53712,                 1.2915,                0.77049,                 1.6681,             0.00086844,             0.00086844,             0.00086844
                     40,                 1.1695,                0.76758,                 1.5394,                0.82694,                0.87177,                0.88421,                0.54819,                 1.2896,                0.74207,                 1.6758,             0.00085813,             0.00085813,             0.00085813
                     41,                 1.1566,                0.76344,                 1.5277,                0.83658,                0.86195,                0.88407,                0.55643,                 1.2807,                0.75429,                 1.6509,             0.00084781,             0.00084781,             0.00084781
                     42,                  1.153,                0.75052,                 1.5217,                 0.8154,                0.86376,                0.86399,                 0.5429,                 1.2691,                0.77114,                 1.6366,              0.0008375,              0.0008375,              0.0008375
                     43,                 1.1597,                 0.7655,                 1.5275,                0.83921,                0.86577,                0.88604,                0.55557,                 1.2692,                0.75279,                  1.643,             0.00082719,             0.00082719,             0.00082719
                     44,                 1.1503,                0.75382,                 1.5199,                0.82218,                0.87423,                0.87374,                0.55074,                 1.2683,                0.77058,                 1.6538,             0.00081688,             0.00081688,             0.00081688
                     45,                 1.1397,                0.74237,                 1.5116,                  0.823,                0.86033,                0.88141,                0.55738,                 1.2774,                0.76146,                 1.6466,             0.00080656,             0.00080656,             0.00080656
                     46,                 1.1501,                0.74734,                 1.5155,                0.82789,                0.87054,                0.88285,                0.55937,                 1.2734,                0.77141,                 1.6462,             0.00079625,             0.00079625,             0.00079625
                     47,                 1.1343,                0.73015,                 1.5035,                0.80918,                 0.8711,                0.87434,                0.55244,                  1.269,                0.77399,                 1.6462,             0.00078594,             0.00078594,             0.00078594
                     48,                 1.1379,                0.73456,                 1.5076,                  0.834,                0.85693,                0.88629,                0.56171,                 1.2697,                0.74007,                 1.6461,             0.00077563,             0.00077563,             0.00077563
                     49,                 1.1218,                0.73162,                  1.492,                0.84225,                0.85629,                0.88518,                0.56231,                 1.2732,                0.76016,                 1.6687,             0.00076531,             0.00076531,             0.00076531
                     50,                 1.1182,                0.72242,                 1.4902,                0.82513,                0.86487,                0.88171,                0.55821,                 1.2755,                0.73697,                 1.6489,               0.000755,               0.000755,               0.000755
                     51,                 1.1231,                 0.7237,                 1.4918,                0.82027,                0.85628,                0.88358,                0.55714,                 1.2752,                0.74676,                 1.6444,             0.00074469,             0.00074469,             0.00074469
                     52,                 1.1226,                0.71279,                 1.4887,                0.83175,                0.85094,                0.87764,                0.55526,                 1.2765,                0.78066,                 1.6273,             0.00073437,             0.00073437,             0.00073437
                     53,                 1.1147,                0.71495,                 1.4855,                0.82355,                0.85527,                0.88382,                0.56622,                 1.2476,                0.76314,                 1.6461,             0.00072406,             0.00072406,             0.00072406
                     54,                 1.1194,                 0.7106,                 1.4865,                0.82996,                0.86617,                0.88651,                0.56581,                 1.2517,                0.76411,                 1.6271,             0.00071375,             0.00071375,             0.00071375
                     55,                 1.1009,                  0.706,                 1.4702,                 0.8297,                0.87427,                0.88648,                0.56558,                 1.2621,                 0.7277,                 1.6491,             0.00070344,             0.00070344,             0.00070344
                     56,                 1.0978,                0.69891,                 1.4659,                0.81938,                0.88861,                0.88998,                0.56836,                 1.2526,                 0.7299,                 1.6504,             0.00069313,             0.00069313,             0.00069313
                     57,                 1.1014,                0.69843,                 1.4717,                0.82039,                0.87092,                0.88701,                0.57395,                 1.2448,                0.73303,                 1.6226,             0.00068281,             0.00068281,             0.00068281
                     58,                 1.0873,                0.69633,                 1.4611,                0.82462,                0.87979,                0.88037,                0.56035,                 1.2635,                0.74658,                 1.6472,              0.0006725,              0.0006725,              0.0006725
                     59,                 1.0804,                0.68244,                 1.4506,                0.83812,                0.86483,                0.89323,                0.56816,                 1.2644,                0.72102,                 1.6464,             0.00066219,             0.00066219,             0.00066219
                     60,                 1.0848,                0.68698,                 1.4546,                0.82619,                 0.8841,                 0.8891,                0.56595,                 1.2534,                0.72276,                 1.6554,             0.00065188,             0.00065188,             0.00065188
                     61,                  1.086,                0.68356,                 1.4603,                0.83823,                0.86161,                0.89024,                0.57503,                 1.2498,                0.73105,                  1.621,             0.00064156,             0.00064156,             0.00064156
                     62,                 1.0752,                0.67301,                 1.4369,                0.83554,                0.86354,                0.88809,                0.56942,                 1.2505,                0.72901,                 1.6254,             0.00063125,             0.00063125,             0.00063125
                     63,                 1.0749,                0.67161,                 1.4442,                0.83341,                0.87668,                0.89209,                0.57104,                 1.2568,                0.72235,                 1.6416,             0.00062094,             0.00062094,             0.00062094
                     64,                 1.0859,                 0.6822,                 1.4536,                0.83694,                0.84881,                0.88108,                0.55972,                 1.2531,                0.74402,                 1.6431,             0.00061062,             0.00061062,             0.00061062
                     65,                 1.0717,                0.66816,                 1.4414,                 0.8206,                0.86295,                0.88315,                0.56821,                 1.2365,                0.76669,                 1.6068,             0.00060031,             0.00060031,             0.00060031
                     66,                 1.0648,                0.66955,                  1.434,                 0.8252,                0.88085,                0.88997,                 0.5729,                 1.2441,                0.71312,                 1.6464,                0.00059,                0.00059,                0.00059
                     67,                   1.06,                 0.6651,                 1.4326,                 0.8334,                0.86644,                0.88451,                0.56914,                 1.2533,                0.74175,                 1.6347,             0.00057969,             0.00057969,             0.00057969
                     68,                 1.0661,                0.66435,                 1.4385,                0.83542,                0.87534,                0.89265,                0.57664,                 1.2412,                0.73132,                 1.6286,             0.00056938,             0.00056938,             0.00056938
                     69,                 1.0666,                 0.6586,                 1.4349,                0.83859,                0.87087,                0.88659,                0.57279,                 1.2358,                0.72782,                 1.6338,             0.00055906,             0.00055906,             0.00055906
                     70,                 1.0532,                 0.6525,                 1.4232,                0.82667,                0.87743,                0.88438,                0.56942,                 1.2445,                0.73161,                 1.6406,             0.00054875,             0.00054875,             0.00054875
                     71,                 1.0555,                0.65445,                 1.4278,                0.83665,                0.86114,                0.88594,                0.56818,                 1.2364,                0.77162,                 1.6239,             0.00053844,             0.00053844,             0.00053844
                     72,                 1.0509,                0.65345,                 1.4197,                0.83585,                0.86643,                0.88874,                0.57609,                 1.2389,                0.74176,                 1.6282,             0.00052812,             0.00052812,             0.00052812
