                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9605,                 4.4005,                 3.9586,                  2e-05,                0.00542,                  1e-05,                      0,                 3.2532,                 4.4121,                 4.0911,             0.00046412,             0.00046412,             0.00046412
                      2,                 2.4987,                 3.2364,                 3.2184,                  6e-05,                0.00438,                  3e-05,                  1e-05,                 3.0517,                 4.5067,                 3.7874,             0.00093269,             0.00093269,             0.00093269
                      3,                 2.0507,                 2.3824,                 2.6461,                0.00179,                0.15268,                0.00128,                0.00036,                 2.8079,                 6.8081,                 3.5057,              0.0013934,              0.0013934,              0.0013934
                      4,                 1.8289,                 1.8505,                 2.3897,                0.41079,                 0.5448,                0.43954,                0.20959,                  1.839,                 2.0771,                 2.3098,              0.0013936,              0.0013936,              0.0013936
                      5,                 1.6936,                 1.5548,                  2.267,                0.74856,                0.74202,                0.77045,                 0.4621,                 1.3179,                 1.4112,                 1.9296,              0.0013936,              0.0013936,              0.0013936
                      6,                 1.5968,                 1.3897,                 2.1688,                0.76114,                0.82589,                 0.8151,                0.53322,                 1.2606,                 1.0515,                 1.8683,              0.0013818,              0.0013818,              0.0013818
                      7,                 1.5149,                 1.2647,                 2.0929,                0.72059,                0.74816,                0.73597,                0.47656,                 1.2945,                 1.0942,                 1.8518,              0.0013701,              0.0013701,              0.0013701
                      8,                 1.4568,                 1.1859,                 2.0402,                0.83654,                0.85457,                0.87055,                0.61023,                 1.0568,                0.88188,                 1.6909,              0.0013583,              0.0013583,              0.0013583
                      9,                   1.42,                 1.1149,                 2.0079,                0.70685,                0.88653,                0.86973,                0.59578,                 1.0692,                0.92969,                 1.6996,              0.0013465,              0.0013465,              0.0013465
                     10,                 1.3795,                 1.0656,                  1.964,                0.81356,                 0.8749,                0.88881,                0.62088,                 1.0928,                0.84651,                 1.7111,              0.0013347,              0.0013347,              0.0013347
                     11,                 1.3514,                 1.0342,                 1.9433,                0.84503,                0.78953,                0.84933,                0.54571,                 1.2372,                0.89132,                 1.7437,              0.0013229,              0.0013229,              0.0013229
                     12,                 1.3291,                 0.9946,                 1.9069,                0.83595,                0.89013,                0.89075,                0.64848,                 1.0143,                0.74524,                 1.6224,              0.0013111,              0.0013111,              0.0013111
                     13,                 1.3136,                0.97015,                 1.9069,                0.77832,                0.84944,                0.86865,                0.62762,                0.99931,                0.77155,                 1.6001,              0.0012993,              0.0012993,              0.0012993
                     14,                 1.2948,                0.96296,                 1.8805,                0.83138,                0.90834,                0.92004,                0.65527,                0.99148,                0.79177,                 1.5845,              0.0012875,              0.0012875,              0.0012875
                     15,                  1.292,                0.92922,                 1.8762,                0.85592,                0.89879,                0.90611,                 0.6341,                 1.0579,                0.70155,                 1.6453,              0.0012757,              0.0012757,              0.0012757
                     16,                 1.2641,                0.92417,                 1.8418,                 0.8244,                0.90456,                0.90386,                0.64508,                0.98297,                0.68317,                 1.5628,               0.001264,               0.001264,               0.001264
