                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9674,                 3.7281,                 3.8683,                  2e-05,                0.00136,                  1e-05,                      0,                 3.3087,                  4.353,                  4.094,             0.00046661,             0.00046661,             0.00046661
                      2,                 2.2329,                 2.3214,                 2.9273,                0.39292,                0.14132,                0.06465,                0.02866,                 2.8544,                 3.5376,                 3.4367,             0.00093517,             0.00093517,             0.00093517
                      3,                 1.8598,                 1.7077,                  2.447,                0.47513,                 0.2775,                0.45039,                0.19284,                 2.1368,                  2.756,                 2.7148,              0.0013959,              0.0013959,              0.0013959
                      4,                 1.7032,                 1.4299,                 2.2794,                0.65374,                0.74329,                 0.7314,                0.44445,                 1.4147,                 1.2481,                 2.0157,              0.0013936,              0.0013936,              0.0013936
                      5,                 1.5901,                 1.2766,                 2.1677,                0.81626,                0.60983,                0.72223,                0.44987,                 1.4579,                 1.6085,                 2.0321,              0.0013936,              0.0013936,              0.0013936
                      6,                 1.5338,                  1.174,                 2.0939,                0.80061,                0.80073,                0.83061,                0.53428,                 1.1871,                0.96107,                 1.7546,              0.0013818,              0.0013818,              0.0013818
                      7,                 1.4633,                 1.1132,                 2.0304,                0.68213,                0.66621,                0.72582,                0.41211,                 1.4821,                 1.2533,                 1.9269,              0.0013701,              0.0013701,              0.0013701
                      8,                 1.3991,                 1.0196,                 1.9595,                0.77999,                0.79624,                0.84599,                0.56698,                 1.1699,                0.89573,                 1.6957,              0.0013583,              0.0013583,              0.0013583
                      9,                 1.3747,                 0.9959,                 1.9229,                0.81446,                0.88726,                0.87785,                0.57463,                 1.1443,                 0.8327,                 1.6699,              0.0013465,              0.0013465,              0.0013465
                     10,                 1.3468,                0.97418,                 1.8983,                0.83469,                0.76166,                0.85863,                0.58764,                 1.1081,                 0.8974,                 1.6165,              0.0013347,              0.0013347,              0.0013347
                     11,                 1.3061,                0.91107,                 1.8484,                0.78007,                 0.8949,                0.90891,                0.60314,                 1.1809,                0.74115,                 1.6338,              0.0013229,              0.0013229,              0.0013229
                     12,                  1.301,                0.92621,                 1.8407,                0.80209,                 0.8469,                0.88057,                0.60614,                 1.0358,                0.82153,                 1.5738,              0.0013111,              0.0013111,              0.0013111
                     13,                 1.2661,                0.87961,                 1.8028,                0.79541,                0.87202,                0.89228,                0.63322,                 1.0371,                0.72719,                 1.5336,              0.0012993,              0.0012993,              0.0012993
                     14,                 1.2527,                0.86736,                 1.7836,                0.83435,                0.90003,                0.91798,                0.67618,                0.93935,                0.65343,                 1.4432,              0.0012875,              0.0012875,              0.0012875
                     15,                 1.2476,                0.86706,                 1.7892,                0.85112,                0.83158,                0.90735,                  0.666,                 0.9682,                0.65907,                 1.4909,              0.0012757,              0.0012757,              0.0012757
                     16,                 1.2264,                0.85751,                 1.7688,                0.82192,                0.91943,                0.91525,                0.64614,                 1.0778,                0.69166,                  1.564,               0.001264,               0.001264,               0.001264
                     17,                 1.1966,                0.81073,                 1.7281,                0.81947,                0.92542,                0.91568,                0.65154,                 1.0331,                0.64501,                 1.5175,              0.0012522,              0.0012522,              0.0012522
                     18,                 1.1891,                0.81355,                 1.7233,                0.77741,                0.92608,                0.92475,                0.67885,                0.94333,                0.62765,                 1.4413,              0.0012404,              0.0012404,              0.0012404
                     19,                 1.1894,                 0.8041,                 1.7258,                0.85874,                0.92503,                0.92292,                0.67272,                0.94683,                0.63995,                 1.4367,              0.0012286,              0.0012286,              0.0012286
                     20,                 1.1884,                0.78756,                 1.7236,                 0.8463,                0.88141,                0.90976,                0.66982,                 0.9475,                 0.6879,                  1.471,              0.0012168,              0.0012168,              0.0012168
                     21,                 1.1653,                0.77575,                 1.7068,                0.79035,                0.92326,                0.91765,                 0.6851,                0.90392,                0.60685,                 1.4051,               0.001205,               0.001205,               0.001205
                     22,                   1.16,                0.77306,                 1.6967,                0.85009,                0.94076,                0.93307,                0.70212,                0.89186,                0.56387,                 1.3948,              0.0011932,              0.0011932,              0.0011932
                     23,                  1.161,                0.77332,                 1.6982,                0.86644,                0.92256,                0.92346,                0.67273,                0.92204,                0.60391,                 1.4081,              0.0011814,              0.0011814,              0.0011814
                     24,                 1.1335,                0.74058,                 1.6724,                0.87049,                0.94029,                0.93284,                0.70896,                0.88811,                0.56193,                 1.3768,              0.0011696,              0.0011696,              0.0011696
