                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1477,                 6.4405,                 4.1899,                0.17421,                0.00228,                 0.0006,                0.00021,                 3.0469,                 5.3262,                 4.0968,              0.0033245,              0.0033245,              0.0033245
                      2,                 2.6979,                 4.8039,                 3.5559,                0.83549,                0.23482,                0.34185,                0.17629,                 2.1986,                 2.9358,                  2.912,              0.0066029,              0.0066029,              0.0066029
                      3,                 2.2508,                  3.319,                 3.0071,                0.39274,                0.41423,                0.43376,                0.22011,                 2.1324,                 3.1383,                 2.8818,              0.0098263,              0.0098263,              0.0098263
                      4,                  1.989,                 2.6537,                 2.7342,                0.58916,                0.50146,                0.53187,                0.30067,                 1.8381,                 2.2707,                 2.5983,              0.0097525,              0.0097525,              0.0097525
                      5,                 1.7946,                 2.2003,                 2.5427,                0.65747,                0.65477,                0.63763,                0.38403,                 1.6447,                 1.8591,                 2.4305,              0.0097525,              0.0097525,              0.0097525
                      6,                 1.6564,                 1.9522,                 2.3935,                0.58533,                0.64302,                0.64361,                0.39368,                 1.5168,                 1.7327,                 2.2818,                0.00967,                0.00967,                0.00967
                      7,                 1.5824,                  1.823,                  2.314,                0.76728,                0.65315,                0.74289,                0.46847,                 1.5333,                 1.5225,                  2.326,              0.0095875,              0.0095875,              0.0095875
                      8,                 1.5176,                 1.7198,                 2.2333,                0.65183,                0.64493,                0.72497,                0.44036,                 1.4914,                 1.6739,                 2.2463,               0.009505,               0.009505,               0.009505
                      9,                  1.451,                 1.5791,                 2.1563,                0.74916,                 0.6181,                0.71485,                0.44539,                 1.5143,                 1.9411,                 2.2602,              0.0094225,              0.0094225,              0.0094225
                     10,                 1.4047,                 1.4815,                  2.089,                0.67584,                 0.7554,                0.75513,                 0.4839,                 1.4355,                  1.383,                 2.1766,                0.00934,                0.00934,                0.00934
                     11,                 1.3716,                 1.4417,                 2.0567,                0.76929,                0.70362,                0.78011,                0.49703,                  1.456,                 1.4294,                 2.2447,              0.0092575,              0.0092575,              0.0092575
                     12,                 1.3276,                  1.342,                 2.0149,                0.72628,                0.76267,                0.79784,                0.49481,                 1.4101,                 1.3089,                 2.1687,               0.009175,               0.009175,               0.009175
                     13,                 1.3042,                 1.3056,                 1.9824,                0.75126,                0.73609,                 0.7713,                0.46566,                 1.5265,                  1.307,                 2.3127,              0.0090925,              0.0090925,              0.0090925
                     14,                 1.2955,                 1.2832,                 1.9719,                0.74123,                0.73951,                 0.7833,                0.50478,                 1.3732,                 1.2358,                 2.1792,                0.00901,                0.00901,                0.00901
                     15,                 1.2702,                 1.2198,                 1.9366,                0.81757,                0.76923,                 0.7967,                0.51597,                 1.4305,                 1.1929,                 2.2299,              0.0089275,              0.0089275,              0.0089275
                     16,                 1.2385,                 1.1735,                 1.9097,                0.85619,                0.80006,                0.84693,                 0.5396,                 1.3868,                  1.067,                 2.1984,               0.008845,               0.008845,               0.008845
                     17,                 1.2287,                 1.1493,                 1.9012,                 0.8375,                0.84574,                0.86195,                0.51947,                 1.4288,                 1.0042,                  2.228,              0.0087625,              0.0087625,              0.0087625
                     18,                 1.2115,                 1.1193,                 1.8763,                0.82748,                0.78364,                0.85241,                0.54394,                 1.3431,                 1.0258,                 2.0848,                0.00868,                0.00868,                0.00868
                     19,                 1.1868,                 1.0785,                 1.8456,                0.82121,                0.80824,                0.84385,                 0.5325,                 1.3885,                 1.0447,                 2.1684,              0.0085975,              0.0085975,              0.0085975
                     20,                 1.1883,                  1.062,                 1.8451,                0.83695,                0.80381,                0.86146,                0.52698,                 1.4257,                 1.0575,                 2.2338,               0.008515,               0.008515,               0.008515
                     21,                 1.1599,                 1.0387,                 1.8121,                0.81793,                0.81356,                0.83678,                0.52786,                   1.35,                 1.0318,                 2.0928,              0.0084325,              0.0084325,              0.0084325
                     22,                 1.1422,                 1.0044,                 1.7979,                0.84067,                 0.8344,                0.87129,                0.55206,                 1.3395,                0.90881,                 2.1045,                0.00835,                0.00835,                0.00835
