                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9548,                 6.4296,                 2.3228,                0.79831,                0.46201,                0.45953,                0.18241,                 2.3319,                 5.4958,                 2.1554,              0.0004761,              0.0004761,              0.0004761
                      2,                 1.8094,                 2.9749,                 1.9045,                0.72933,                 0.7379,                0.76919,                0.47676,                 1.8613,                 1.7461,                 1.6153,             0.00094867,             0.00094867,             0.00094867
                      3,                 1.5175,                 1.7507,                 1.6769,                0.82273,                0.82999,                0.86946,                0.57972,                 1.6978,                 1.6658,                 1.6369,              0.0014175,              0.0014175,              0.0014175
                      4,                 1.3396,                 1.2457,                 1.5554,                0.81371,                0.78638,                0.88523,                0.64275,                 1.6098,                 2.3574,                 1.4736,               0.001412,               0.001412,               0.001412
                      5,                 1.2648,                 1.0262,                 1.4969,                0.79694,                0.83771,                 0.8966,                0.65413,                 1.4171,                 2.1963,                 1.4448,               0.001412,               0.001412,               0.001412
                      6,                 1.1156,                0.86685,                 1.3983,                0.94317,                 0.8642,                0.89812,                0.68152,                 1.3868,                 1.4799,                 1.2998,              0.0014064,              0.0014064,              0.0014064
                      7,                 1.0761,                0.81297,                 1.3259,                0.95923,                0.86346,                0.89411,                 0.6621,                 1.4025,                0.94075,                 1.3192,              0.0014007,              0.0014007,              0.0014007
                      8,                0.98477,                0.73388,                 1.2506,                0.83646,                0.87402,                0.94247,                0.71055,                  1.117,                 1.8012,                 1.2043,               0.001395,               0.001395,               0.001395
                      9,                0.96033,                0.68748,                 1.2263,                0.97117,                0.87504,                0.90228,                0.72179,                 1.1559,                 1.2308,                 1.1888,              0.0013894,              0.0013894,              0.0013894
                     10,                0.92122,                0.67079,                 1.2005,                0.97973,                0.88046,                0.91465,                 0.7015,                  1.167,                 1.2182,                 1.1886,              0.0013837,              0.0013837,              0.0013837
                     11,                0.83763,                0.60398,                   1.13,                0.96411,                0.85189,                0.95619,                0.76016,                0.98151,                 0.9628,                 1.0973,              0.0013781,              0.0013781,              0.0013781
                     12,                0.80445,                0.56598,                 1.1108,                0.95713,                0.83977,                0.96504,                0.76711,                0.97887,                 1.2391,                 1.0391,              0.0013724,              0.0013724,              0.0013724
                     13,                 0.7932,                 0.5676,                 1.0836,                0.96614,                0.87648,                0.97495,                0.76531,                 1.0522,                 1.1346,                 1.0909,              0.0013668,              0.0013668,              0.0013668
                     14,                0.77021,                0.55695,                 1.0805,                 0.9508,                0.86963,                0.93213,                0.75499,                0.99049,                 1.0739,                 1.0866,              0.0013611,              0.0013611,              0.0013611
                     15,                0.81137,                0.54223,                 1.0843,                0.92923,                0.85609,                0.97175,                0.64964,                 1.2199,                 1.1648,                   1.23,              0.0013554,              0.0013554,              0.0013554
                     16,                  0.757,                0.50695,                 1.0673,                 0.9616,                0.93036,                0.98029,                0.78182,                0.99476,                0.88954,                 1.0568,              0.0013498,              0.0013498,              0.0013498
                     17,                0.73251,                0.50889,                 1.0541,                0.98465,                0.87469,                0.95876,                0.81095,                0.88105,                0.84941,                 1.0107,              0.0013441,              0.0013441,              0.0013441
                     18,                0.70852,                0.48446,                 1.0211,                0.96856,                0.94586,                0.98428,                 0.7803,                0.92225,                0.72727,                 1.0116,              0.0013385,              0.0013385,              0.0013385
                     19,                0.70697,                0.47301,                 1.0182,                0.98304,                0.93149,                0.98078,                0.80209,                0.96259,                0.81901,                  1.057,              0.0013328,              0.0013328,              0.0013328
